	AveExpr	Coef	t	P.value	F	F.p.value	Results	Genes.ENSEMBL	Genes.SYMBOL	Genes.TXCHROM
ENSMUSG00000001247	1.17791269400102	-0.355824422788981	-0.588244093826422	0.568355663480989	0.346031113921668	0.568355663480989	0	ENSMUSG00000001247	Lsr	chr7
ENSMUSG00000001248	0.858930193318035	-0.838977552393301	-1.14557341019986	0.276499025906181	1.31233843815694	0.276499025906181	0	ENSMUSG00000001248	Gramd1a	chr7
ENSMUSG00000001270	3.64729522919386	0.118961244693657	0.358872574956199	0.726544515650538	0.128789525055692	0.726544515650538	0	ENSMUSG00000001270	Ckb	chr12
ENSMUSG00000001280	7.40004541739289	0.127149918712682	0.675821195958198	0.513236370906155	0.456734288906369	0.513236370906155	0	ENSMUSG00000001280	Sp1	chr15
ENSMUSG00000001281	4.59298454454918	-0.225701487137642	-0.923428313807769	0.375771886233485	0.852719850741859	0.375771886233485	0	ENSMUSG00000001281	Itgb7	chr15
ENSMUSG00000001285	5.70478683744676	0.061198903582385	0.332675065861788	0.745689410392144	0.110672699446145	0.745689410392144	0	ENSMUSG00000001285	Myg1	chr15
ENSMUSG00000001288	7.46028123868454	0.0350200569091506	0.173600539124453	0.86536112249679	0.0301371471843008	0.86536112249679	0	ENSMUSG00000001288	Rarg	chr15
ENSMUSG00000001289	6.16701285481541	0.00996599891763239	0.0597986101688295	0.953398235138653	0.00357587377812364	0.953398235138653	0	ENSMUSG00000001289	Pfdn5	chr15
ENSMUSG00000001300	4.42923754449091	-0.194034442590418	-0.679717986474754	0.510859362514061	0.462016541137293	0.510859362514061	0	ENSMUSG00000001300	Efnb2	chr8
ENSMUSG00000001323	3.40568676569723	0.144858601563866	0.373760667215641	0.715749784661332	0.139697036357481	0.715749784661332	0	ENSMUSG00000001323	Srr	chr11
ENSMUSG00000001333	5.37233109580858	-0.0635416017356674	-0.338021585204847	0.741767111070184	0.114258592064398	0.741767111070184	0	ENSMUSG00000001333	Sync	chr4
ENSMUSG00000001334	2.57810019813863	-0.0171736352302476	-0.0406055505956296	0.968344521747374	0.00164881073917423	0.968344521747374	0	ENSMUSG00000001334	Fndc5	chr4
ENSMUSG00000001348	-0.0461536092526408	0.319526366491174	0.345665778569248	0.736172513550483	0.119484830473884	0.736172513550483	0	ENSMUSG00000001348	Acp5	chr9
ENSMUSG00000001349	6.3591492239598	-0.152469556306515	-0.976555562550575	0.349963511574392	0.95366076674847	0.349963511574392	0	ENSMUSG00000001349	Cnn1	chr9
ENSMUSG00000001366	0.994156347272438	0.635144895899027	0.86786703032913	0.404168287756809	0.753193182332304	0.404168287756809	0	ENSMUSG00000001366	Fbxo9	chr9
ENSMUSG00000001376	6.96825656058899	0.0747114851049577	0.510063600334666	0.620175642119527	0.260164876386362	0.620175642119527	0	ENSMUSG00000001376	Vps50	chr6
ENSMUSG00000001415	-1.12720491209997	-0.878747245300641	-0.62554946878378	0.544484377512759	0.391312137895669	0.544484377512759	0	ENSMUSG00000001415	Smg5	chr3
ENSMUSG00000001419	0.911596161315657	-0.119887415153012	-0.18245889174083	0.858571550876222	0.0332912471752918	0.858571550876222	0	ENSMUSG00000001419	Mef2d	chr3
ENSMUSG00000001424	9.85556903396554	-0.0180624306486372	-0.112257826816259	0.912659473122189	0.0126018196815093	0.912659473122189	0	ENSMUSG00000001424	Snd1	chr6
ENSMUSG00000001435	3.09100423631838	-0.311976392742706	-0.654033816714568	0.52664702901902	0.427760233406225	0.52664702901902	0	ENSMUSG00000001435	Col18a1	chr10
ENSMUSG00000001436	2.25266028768092	0.113968879411062	0.242000383647478	0.813272213783135	0.0585641856855265	0.813272213783135	0	ENSMUSG00000001436	Slc19a1	chr10
ENSMUSG00000001440	5.72084721122215	0.011452001692609	0.0612735588572366	0.952250340571158	0.00375444901503123	0.952250340571158	0	ENSMUSG00000001440	Kpnb1	chr11
ENSMUSG00000001441	5.92942797880367	0.202548408944682	0.99645493160278	0.340634283538327	0.9929224307155	0.340634283538327	0	ENSMUSG00000001441	Npepps	chr11
ENSMUSG00000001444	-1.29335446563397	2.03698158760971	1.37214490776428	0.197593873028308	1.88278164790344	0.197593873028308	0	ENSMUSG00000001444	Tbx21	chr11
ENSMUSG00000001445	5.32875602782503	0.0145944210985993	0.0644085638893833	0.949810868859404	0.00414846310229277	0.949810868859404	0	ENSMUSG00000001445	Mrpl10	chr11
ENSMUSG00000001467	-2.5285356701004	-1.22734924516868	-0.692803266008043	0.502925730397376	0.479976365391412	0.502925730397376	0	ENSMUSG00000001467	Cyp51	chr5
ENSMUSG00000001472	-0.363075444943214	0.277628272927005	0.292065422039905	0.77572012248836	0.0853022107513481	0.77572012248836	0	ENSMUSG00000001472	Tcf25	chr8
ENSMUSG00000001473	1.01309488520294	0.630802705113394	0.845171643000972	0.416180245249964	0.714315106132962	0.416180245249964	0	ENSMUSG00000001473	Tubb6	chr18
ENSMUSG00000001493	3.76296226377493	0.0181128197992884	0.0610029918441373	0.952460903839397	0.00372136501393588	0.952460903839397	0	ENSMUSG00000001493	Meox1	chr11
ENSMUSG00000001497	-0.872292741160157	-0.129736772218906	-0.0951798202578847	0.925899114668149	0.00905919818432323	0.925899114668149	0	ENSMUSG00000001497	Pax9	chr12
ENSMUSG00000001507	14.0693823578093	0.125570111051607	0.434937691879604	0.672092985308132	0.189170795817558	0.672092985308132	0	ENSMUSG00000001507	Itga3	chr11
ENSMUSG00000001510	3.1413380113803	-0.0584717862641542	-0.170969005301889	0.86738030459051	0.0292304007739174	0.86738030459051	0	ENSMUSG00000001510	Dlx3	chr11
ENSMUSG00000001517	3.3055049450306	-0.139725542702513	-0.348456200241634	0.734134228283029	0.121421723486838	0.734134228283029	0	ENSMUSG00000001517	Foxm1	chr6
ENSMUSG00000001518	2.2282996879271	-0.0391573980594777	-0.0867144087912785	0.932470853381745	0.00751938869202096	0.932470853381745	0	ENSMUSG00000001518	Itfg2	chr6
ENSMUSG00000001520	1.10428442195489	-0.233495344061834	-0.360690243160162	0.725223212663395	0.130097451510937	0.725223212663395	0	ENSMUSG00000001520	Nrip2	chr6
ENSMUSG00000001521	4.43851935541368	0.134627733662885	0.598329907265127	0.561845719982135	0.357998677927896	0.561845719982135	0	ENSMUSG00000001521	Tulp3	chr6
ENSMUSG00000001524	6.87330598011593	-0.0111272595050806	-0.0665186146241135	0.948169255761482	0.00442472609151132	0.948169255761482	0	ENSMUSG00000001524	Gtf2h4	chr17
ENSMUSG00000001525	-0.928413897880009	0.0819574741537744	0.0593968353639579	0.953710939934916	0.00352798405125312	0.953710939934916	0	ENSMUSG00000001525	Tubb5	chr17
ENSMUSG00000001542	3.51112667017226	-0.125767108547036	-0.365575659437363	0.721676537086665	0.133645562773063	0.721676537086665	0	ENSMUSG00000001542	Ell2	chr13
ENSMUSG00000001558	1.68095973567858	-0.12450449379512	-0.230103006736681	0.822272711573798	0.0529473937092609	0.822272711573798	0	ENSMUSG00000001558	Klhl10	chr11
ENSMUSG00000001566	2.42315526544723	0.54949087745635	1.30368048944657	0.219202356462374	1.69958281856365	0.219202356462374	0	ENSMUSG00000001566	Mnx1	chr5
ENSMUSG00000001569	6.25925222323453	0.0853574800804724	0.542471512169981	0.598408866041553	0.294275341515986	0.598408866041553	0	ENSMUSG00000001569	Nom1	chr5
ENSMUSG00000001576	1.22507845657565	0.30895638148671	0.500600912077684	0.626604999450373	0.250601273173009	0.626604999450373	0	ENSMUSG00000001576	Ergic1	chr17
ENSMUSG00000001583	8.9366821705717	-0.043494823592729	-0.270345235275041	0.79194458013511	0.0730865462359172	0.79194458013511	0	ENSMUSG00000001583	Tnk1	chr11
ENSMUSG00000001588	8.23681439219356	-0.238627504226489	-1.76803538468924	0.104993786185383	3.12594912151324	0.104993786185383	0	ENSMUSG00000001588	Acap1	chr11
ENSMUSG00000001604	2.74228447493369	0.0364692215570535	0.0913819568410257	0.928846730150878	0.00835066203609507	0.928846730150878	0	ENSMUSG00000001604	Tcea3	chr4
ENSMUSG00000001630	1.94078923611127	0.210569073424989	0.351204779939926	0.73212859763364	0.123344797452652	0.73212859763364	0	ENSMUSG00000001630	Stk38l	chr6
ENSMUSG00000001632	3.14911924056932	0.325787192786676	0.861809806894054	0.407350814584894	0.742716143258767	0.407350814584894	0	ENSMUSG00000001632	Brpf1	chr6
ENSMUSG00000001663	2.46822221505342	-0.218022161470193	-0.526651572869992	0.608984944762465	0.277361879206436	0.608984944762465	0	ENSMUSG00000001663	Gstt1	chr10
ENSMUSG00000001665	4.84565643308403	-0.217745492030335	-0.683509574666176	0.508552847189922	0.467185338660337	0.508552847189922	0	ENSMUSG00000001665	Gstt3	chr10
ENSMUSG00000001666	3.54257091212738	-0.163207119836358	-0.479122187593041	0.641318816123456	0.229558070643941	0.641318816123456	0	ENSMUSG00000001666	Ddt	chr10
ENSMUSG00000001670	5.18371677840947	0.0365743874364988	0.168939467603813	0.868938250173293	0.0285405437142597	0.868938250173293	0	ENSMUSG00000001670	Tat	chr8
ENSMUSG00000001672	3.66347266375436	0.242406810541404	0.675108047670858	0.513672096699495	0.455770876029958	0.513672096699495	0	ENSMUSG00000001672	Marveld3	chr8
ENSMUSG00000001674	3.06256607963388	0.0323200543312052	0.0677233468550714	0.947232089973555	0.00458645170925231	0.947232089973555	0	ENSMUSG00000001674	Ddx18	chr1
ENSMUSG00000001687	2.58644458461949	-0.273476629978693	-0.480528338492777	0.640350508281114	0.230907484094628	0.640350508281114	0	ENSMUSG00000001687	Ubl3	chr5
ENSMUSG00000001700	-0.0461455921422946	1.64005404471411	1.67961824445951	0.121430213425385	2.82111744712125	0.121430213425385	0	ENSMUSG00000001700	Gramd2b	chr18
ENSMUSG00000001729	7.28366824492898	-0.0706862441253424	-0.461228105487283	0.653701527605625	0.212731365291388	0.653701527605625	0	ENSMUSG00000001729	Akt1	chr12
ENSMUSG00000001739	2.02239964127883	-0.0240878258388522	-0.0467573393965757	0.963552242494737	0.00218624878744657	0.963552242494737	0	ENSMUSG00000001739	Cldn15	chr5
ENSMUSG00000001750	8.40758839971267	-0.0129107414607805	-0.0727625131783287	0.943313024682288	0.00529438332402646	0.943313024682288	0	ENSMUSG00000001750	Tcirg1	chr19
ENSMUSG00000001751	4.19605719861842	-0.42147062062689	-1.60357802189724	0.137363595222721	2.57146247231187	0.137363595222721	0	ENSMUSG00000001751	Naglu	chr11
ENSMUSG00000001761	7.6425097587593	0.0598313602272267	0.340444228788756	0.739992330411144	0.115902272915571	0.739992330411144	0	ENSMUSG00000001761	Smo	chr6
ENSMUSG00000001763	6.52183257006331	-0.132746118880805	-0.390945523205397	0.703370160290636	0.152838402114342	0.703370160290636	0	ENSMUSG00000001763	Tspan33	chr6
ENSMUSG00000001767	2.72302944815075	0.235799144415483	0.498583456946058	0.627979973716607	0.248585463540282	0.627979973716607	0	ENSMUSG00000001767	Crnkl1	chr2
ENSMUSG00000001768	3.28775459923536	0.128180676500434	0.349663904340559	0.733252713703272	0.122264845998683	0.733252713703272	0	ENSMUSG00000001768	BC039771	chr2
ENSMUSG00000001785	0.783938448540057	-0.0756897151316146	-0.108742449133379	0.91538262872103	0.0118249202435254	0.91538262872103	0	ENSMUSG00000001785	Pwp1	chr10
ENSMUSG00000001786	6.83032666569314	0.109095935193575	0.710684622468709	0.492205372462586	0.505072632613491	0.492205372462586	0	ENSMUSG00000001786	Fbxo7	chr10
ENSMUSG00000001794	2.5323845146664	-0.669831034912079	-1.47876188982122	0.167509744897227	2.18673672678763	0.167509744897227	0	ENSMUSG00000001794	Capns1	chr7
ENSMUSG00000001802	1.00422324692806	-0.407063198882525	-0.522879307242653	0.611520794059559	0.273402769942557	0.611520794059559	0	ENSMUSG00000001802	Lrp3	chr7
ENSMUSG00000001819	-1.46478439643594	3.052734678964	2.20910498561111	0.0495081415249354	4.88014483745188	0.0495081415249354	0	ENSMUSG00000001819	Hoxd13	chr2
ENSMUSG00000001823	-0.649102559678312	-0.639340829222168	-0.557708625245925	0.588313202732983	0.3110389106737	0.588313202732983	0	ENSMUSG00000001823	Hoxd12	chr2
ENSMUSG00000001827	7.31928719136009	-0.281632397281034	-1.30158731126782	0.219892482476494	1.69412952885339	0.219892482476494	0	ENSMUSG00000001827	Folr1	chr7
ENSMUSG00000001829	6.45353629644027	0.0619071008881313	0.386877600670789	0.706292667959651	0.149674277900787	0.706292667959651	0	ENSMUSG00000001829	Clpb	chr7
ENSMUSG00000001833	0.867180743995726	0.198552919379525	0.283941251936146	0.781776072013893	0.0806226345510659	0.781776072013893	0	ENSMUSG00000001833	Septin7	chr9
ENSMUSG00000001844	5.83483481818035	-0.0281038529462085	-0.128543406827101	0.900059850990331	0.0165234074387177	0.900059850990331	0	ENSMUSG00000001844	Zdhhc4	chr5
ENSMUSG00000001847	6.86679211013895	-0.0860938238315425	-0.524843920599577	0.610199445006779	0.275461140990335	0.610199445006779	0	ENSMUSG00000001847	Rac1	chr5
ENSMUSG00000001855	0.844821973362317	-0.264021396372866	-0.325959672648029	0.750626619545377	0.10624970819281	0.750626619545377	0	ENSMUSG00000001855	Nup214	chr2
ENSMUSG00000001870	5.07645239859833	-0.0803469825416983	-0.408084924288958	0.691112142588382	0.166533305431925	0.691112142588382	0	ENSMUSG00000001870	Ltbp1	chr17
ENSMUSG00000001891	5.95012851730856	-0.00477269311152106	-0.0283422118677335	0.97790143794718	0.000803280973555491	0.97790143794718	0	ENSMUSG00000001891	Ugp2	chr11
ENSMUSG00000001901	5.05539488649026	0.484793246674788	2.12791997503854	0.0570061436149816	4.52804342016802	0.0570061436149816	0	ENSMUSG00000001901	Kcnh6	chr11
ENSMUSG00000001909	4.88465522184203	-0.168949810980754	-0.732237322830388	0.479471730367508	0.536171496945814	0.479471730367508	0	ENSMUSG00000001909	Trmt1	chr8
ENSMUSG00000001910	0.552922247669222	0.167413560222775	0.197402998381025	0.84714482759457	0.0389679437698188	0.84714482759457	0	ENSMUSG00000001910	Nacc1	chr8
ENSMUSG00000001911	4.63802315249067	-0.0696472490066107	-0.268820673811766	0.793087371488174	0.0722645546686119	0.793087371488174	0	ENSMUSG00000001911	Nfix	chr8
ENSMUSG00000001918	4.18056730395288	0.0806519454448149	0.186970081893609	0.855118455947143	0.0349578115233027	0.855118455947143	0	ENSMUSG00000001918	Slc1a5	chr7
ENSMUSG00000001930	5.28971198364299	0.132578864367758	0.32227257480314	0.753342390701377	0.103859612470246	0.753342390701377	0	ENSMUSG00000001930	Vwf	chr6
ENSMUSG00000001942	5.65886942407951	-0.118824972486837	-0.434105457792943	0.672678937218023	0.188447548485621	0.672678937218023	0	ENSMUSG00000001942	Siae	chr9
ENSMUSG00000001943	-1.76207428672604	2.98041598808205	1.90971326705476	0.0828231966214918	3.64700476236497	0.0828231966214918	0	ENSMUSG00000001943	Vsig2	chr9
ENSMUSG00000001948	3.31149898294856	0.056035048717245	0.166267132075933	0.870990516552223	0.0276447592087559	0.870990516552223	0	ENSMUSG00000001948	Spa17	chr9
ENSMUSG00000001962	5.18997726024166	-0.229619590240921	-1.11339274649352	0.289488443525673	1.23964340794439	0.289488443525673	0	ENSMUSG00000001962	Fam50a	chrX
ENSMUSG00000001988	3.76951428363585	0.0437310730696168	0.142586517990749	0.88921808180551	0.0203309151127262	0.88921808180551	0	ENSMUSG00000001988	Npas1	chr7
ENSMUSG00000001995	0.58786797080494	0.972459372562649	0.932703489446364	0.371171506585349	0.869935799225425	0.371171506585349	0	ENSMUSG00000001995	Sipa1l2	chr8
ENSMUSG00000001998	7.06247545554486	0.0393280848955726	0.277305158434994	0.786734039275277	0.0768981508946571	0.786734039275277	0	ENSMUSG00000001998	Ap4e1	chr2
ENSMUSG00000001999	5.43671260247284	0.0991301020788464	0.505570999002855	0.623224019178744	0.255602035032745	0.623224019178744	0	ENSMUSG00000001999	Blvra	chr2
ENSMUSG00000002020	6.25142735665735	-0.219868753591649	-0.837729122142987	0.420171291875085	0.701790082086459	0.420171291875085	0	ENSMUSG00000002020	Ltbp2	chr12
ENSMUSG00000002028	9.14512245510669	0.0650458655791883	0.480932835799504	0.640072091573087	0.231296392550153	0.640072091573087	0	ENSMUSG00000002028	Kmt2a	chr9
ENSMUSG00000002031	7.13104375523635	0.342333112958935	1.37506811261069	0.196712197137954	1.89081231431872	0.196712197137954	0	ENSMUSG00000002031	Ift46	chr9
ENSMUSG00000002032	5.71011274287967	0.302129929332516	0.891828042451042	0.391746042407069	0.795357257302057	0.391746042407069	0	ENSMUSG00000002032	Tmem25	chr9
ENSMUSG00000002033	3.2332163863172	-0.179608195196664	-0.540114177194853	0.59997876527693	0.291723324406873	0.59997876527693	0	ENSMUSG00000002033	Cd3g	chr9
ENSMUSG00000002043	3.7014949420868	0.168104385801461	0.581630616309562	0.572646648868943	0.338294173828641	0.572646648868943	0	ENSMUSG00000002043	Trappc6a	chr7
ENSMUSG00000002052	5.97198268303601	-0.0139001504067906	-0.0669375861051828	0.947843326880926	0.00448064043358876	0.947843326880926	0	ENSMUSG00000002052	Supt6	chr11
ENSMUSG00000002055	7.1912097353255	0.0136617748203749	0.0814661827170721	0.936547752260724	0.00663673892649137	0.936547752260724	0	ENSMUSG00000002055	Spag5	chr11
ENSMUSG00000002057	6.58771954056896	0.104867749768459	0.713873300423215	0.490308469410585	0.509615089057133	0.490308469410585	0	ENSMUSG00000002057	Foxn1	chr11
ENSMUSG00000002058	4.68282264763735	0.139640574203239	0.614155808223812	0.551714385104037	0.377187356775043	0.551714385104037	0	ENSMUSG00000002058	Unc119	chr11
ENSMUSG00000002064	1.58944217948268	0.460765783211232	0.637051966586326	0.537240188834139	0.405835208131505	0.537240188834139	0	ENSMUSG00000002064	Sdf2	chr11
ENSMUSG00000002076	5.86650329436862	0.0888037903865033	0.362006767344807	0.72426678544702	0.131048899603437	0.72426678544702	0	ENSMUSG00000002076	Hsf2bp	chr17
ENSMUSG00000002083	4.32514404395544	-0.0119082776219357	-0.0408981709173456	0.968116537648496	0.00167266038438441	0.968116537648496	0	ENSMUSG00000002083	Bbc3	chr7
ENSMUSG00000002100	6.37115822458511	-0.0447586858892608	-0.134850230639815	0.895187986112559	0.0181845847036112	0.895187986112559	0	ENSMUSG00000002100	Mybpc3	chr2
ENSMUSG00000002102	1.20405647575096	0.85909509837541	1.41240029025508	0.185739163121173	1.99487457991264	0.185739163121173	0	ENSMUSG00000002102	Psmc3	chr2
ENSMUSG00000002103	1.70718750822208	0.0479294653076576	0.0997096561105834	0.922384920753523	0.00994201552169081	0.922384920753523	0	ENSMUSG00000002103	Acp2	chr2
ENSMUSG00000002104	4.1324200520116	0.192423261500026	0.729021867442762	0.481358356880458	0.531472883209732	0.481358356880458	0	ENSMUSG00000002104	Rapsn	chr2
ENSMUSG00000002105	4.50581655656711	0.22381856579766	1.00156137880045	0.338269849612474	1.00312519550465	0.338269849612474	0	ENSMUSG00000002105	Slc39a13	chr2
ENSMUSG00000002107	9.18147225754772	-0.0428268422656739	-0.309172018379346	0.763019751134804	0.0955873369487586	0.763019751134804	0	ENSMUSG00000002107	Celf2	chr2
ENSMUSG00000002108	6.32860046220094	-0.0905065231121034	-0.532037874013316	0.605373377424104	0.283064299384609	0.605373377424104	0	ENSMUSG00000002108	Nr1h3	chr2
ENSMUSG00000002109	5.00407611865422	0.2453563910771	1.25007873422469	0.237441523279898	1.5626968417608	0.237441523279898	0	ENSMUSG00000002109	Ddb2	chr2
ENSMUSG00000002111	4.38721635369738	-0.0811955245088498	-0.270877858322057	0.791545453095861	0.0733748141291442	0.791545453095861	0	ENSMUSG00000002111	Spi1	chr2
ENSMUSG00000002129	2.78397602863325	-0.517962388873832	-1.41730819743417	0.184335682156611	2.0087625265141	0.184335682156611	0	ENSMUSG00000002129	Sf3a1	chr11
ENSMUSG00000002147	7.13674224037886	0.0191267966008128	0.127740799921438	0.900680158176378	0.0163177119645688	0.900680158176378	0	ENSMUSG00000002147	Stat6	chr10
ENSMUSG00000002190	4.56163428931709	-0.192799319325468	-0.824846192015164	0.42714025303219	0.680371240481916	0.42714025303219	0	ENSMUSG00000002190	Clgn	chr8
ENSMUSG00000002204	0.255274899438704	0.427630595081504	0.520575121630806	0.613072373552492	0.270998457260928	0.613072373552492	0	ENSMUSG00000002204	Napsa	chr7
ENSMUSG00000002210	5.74131626218843	-0.177872229501683	-0.926714493834309	0.374137395923299	0.858799753082579	0.374137395923299	0	ENSMUSG00000002210	Smg9	chr7
ENSMUSG00000002222	7.13740420494407	-0.141656645585863	-0.840341951917516	0.418767245274382	0.70617459615254	0.418767245274382	0	ENSMUSG00000002222	Rmnd5a	chr6
ENSMUSG00000002250	3.1601725268086	-0.222574536137847	-0.612380374779112	0.552845850193958	0.375009723414605	0.552845850193958	0	ENSMUSG00000002250	Ppard	chr17
