ensembl_transcript_id	ensembl_gene_id	external_gene_name	chromosome_name	CHR	SYMBOL	ENSEMBL	logFC	logCPM	LR	PValue	FDR
ENSMUST00000033466	ENSMUSG00000031132	Cd40lg	X	X	Cd40lg	ENSMUSG00000031132	-1.66530858432313	0.962853927040675	11.1381927590553	0.000845682439965305	0.126980676433963
ENSMUST00000200235	ENSMUSG00000105547	Iglc3	16	16	Iglc3	ENSMUSG00000105547	-2.16487524101283	4.75295407271876	11.120763577157	0.000853666353857017	0.127301533261472
ENSMUST00000159610	ENSMUSG00000024112	Cacna1h	17	17	Cacna1h	ENSMUSG00000024112	-1.77678314629234	3.91204679414414	11.0759858811198	0.000874529105693129	0.129525494484019
ENSMUST00000089398	ENSMUSG00000068227	Il2rb	15	15	Il2rb	ENSMUSG00000068227	-1.04641517494853	5.40505399489124	11.0273880304532	0.000897755531866274	0.132067117836436
ENSMUST00000109409	ENSMUSG00000020297	Nsg2	11	11	Nsg2	ENSMUSG00000020297	-1.3112443759744	1.72724799728681	10.9716585763298	0.00092515920248998	0.13518230218216
ENSMUST00000103726	ENSMUSG00000076914	Traj15	14	14	Traj15	ENSMUSG00000076914	-2.40423354229318	-1.22360902751035	10.9593004965184	0.000931349684334187	0.13518230218216
ENSMUST00000186040	ENSMUSG00000099507	Gm18970	1	1	Gm18970	ENSMUSG00000099507	5.81070172197861	-3.61763528314697	10.9447485185219	0.000938692863826229	0.135345834643872
ENSMUST00000025211	ENSMUSG00000024353	Mzb1	18	18	Mzb1	ENSMUSG00000024353	-1.4616113416399	4.13625738198652	10.8864158349394	0.000968721016748584	0.138756539320067
ENSMUST00000145195	ENSMUSG00000037994	Slc9b2	3	3	Slc9b2	ENSMUSG00000037994	0.746182609503139	5.03186728871289	10.8555657804417	0.00098499264388072	0.140165097010268
ENSMUST00000129902	ENSMUSG00000037754	Ppp1r16b	2	2	Ppp1r16b	ENSMUSG00000037754	-0.817963502946969	5.50107204892279	10.8143359166044	0.00100717144758518	0.141899566486984
ENSMUST00000080167	ENSMUSG00000061815	Rufy4	1	1	Rufy4	ENSMUSG00000061815	0.75500631160852	3.89008880032896	10.8087471071641	0.00101021646176201	0.141899566486984
ENSMUST00000079794	ENSMUSG00000057290	Gm15732	5	5	Gm15732	ENSMUSG00000057290	4.07292871742601	-3.08388015878628	10.7766590868322	0.0010278804113338	0.143455207151022
ENSMUST00000160620	ENSMUSG00000037999	Arap2	5	5	Arap2	ENSMUSG00000037999	-0.59734263142998	5.53243283658501	10.7539361375413	0.00104057766805593	0.143518905918696
ENSMUST00000053764	ENSMUSG00000044167	Foxo1	3	3	Foxo1	ENSMUSG00000044167	-0.436834563065734	6.57485522065296	10.7426274356465	0.00104695581126323	0.143518905918696
ENSMUST00000103473	ENSMUSG00000096459	Ighv9-3	12	12	Ighv9-3	ENSMUSG00000096459	-1.88155821118661	4.82442123319999	10.7405839905057	0.00104811253174135	0.143518905918696
ENSMUST00000029456	ENSMUSG00000027863	Cd2	3	3	Cd2	ENSMUSG00000027863	-1.52308222463207	4.50066604137922	10.6902368704719	0.00107702414928376	0.145650108778964
ENSMUST00000022048	ENSMUSG00000021565	Slc6a19	13	13	Slc6a19	ENSMUSG00000021565	-2.57705770082869	-1.5906602392059	10.681571599042	0.00108208090982562	0.145650108778964
ENSMUST00000046687	ENSMUSG00000038156	Spon1	7	7	Spon1	ENSMUSG00000038156	-0.639836430791161	5.86016690395261	10.6692986719527	0.00108928410144988	0.145650108778964
ENSMUST00000048777	ENSMUSG00000042262	Ccr8	9	9	Ccr8	ENSMUSG00000042262	-2.06069985741944	1.59706084911755	10.6673440419923	0.00109043577673026	0.145650108778964
ENSMUST00000102512	ENSMUSG00000041193	Pla2g5	4	4	Pla2g5	ENSMUSG00000041193	-1.18371730204237	1.05657934141708	10.643631877795	0.00110450557481384	0.146629849846628
ENSMUST00000002101	ENSMUSG00000002033	Cd3g	9	9	Cd3g	ENSMUSG00000002033	-1.78804337798053	3.00882022049268	10.6019131469646	0.00112970705422642	0.149066557482531
ENSMUST00000109533	ENSMUSG00000027646	Src	2	2	Src	ENSMUSG00000027646	0.676439608653692	5.95277585996652	10.566363336713	0.00115164066511489	0.151045304583623
ENSMUST00000025263	ENSMUSG00000024401	Tnf	17	17	Tnf	ENSMUSG00000024401	0.509588523235982	7.92024245687709	10.5214720394176	0.00117995456392368	0.153058577434025
ENSMUST00000103547	ENSMUSG00000094075	Ighv1-80	12	12	Ighv1-80	ENSMUSG00000094075	-3.56263396669188	7.00778296539549	10.519755747107	0.00118105093739281	0.153058577434025
ENSMUST00000126587	ENSMUSG00000092367	Gm20479	7	7	Gm20479	ENSMUSG00000092367	7.37064048483282	-2.40555515394623	10.5049618608966	0.00119054416179885	0.153375902311744
ENSMUST00000031106	ENSMUSG00000029204	Rhoh	5	5	Rhoh	ENSMUSG00000029204	-0.64297011615022	5.16805075576847	10.4607380742205	0.00121938548202276	0.155345135059912
ENSMUST00000103529	ENSMUSG00000095889	Ighv1-58	12	12	Ighv1-58	ENSMUSG00000095889	-4.9869566808296	1.3109126110472	10.4562151672627	0.0012223747460421	0.155345135059912
ENSMUST00000040404	ENSMUSG00000034634	Ly6d	15	15	Ly6d	ENSMUSG00000034634	-0.985029141538847	3.77248923528041	10.4488850035396	0.00122723512907886	0.155345135059912
ENSMUST00000105511	ENSMUSG00000039462	Col10a1	10	10	Col10a1	ENSMUSG00000039462	-2.50444769730309	3.48248056908731	10.4364744015895	0.00123550880865422	0.155488426485662
ENSMUST00000069330	ENSMUSG00000001348	Acp5	9	9	Acp5	ENSMUSG00000001348	0.683088842067227	8.57977824041274	10.3573691123244	0.00128958858250825	0.160844983976767
ENSMUST00000096184	ENSMUSG00000096775	Gm5796	14	14	Gm5796	ENSMUSG00000096775	-5.83612929891691	-3.57819165234158	10.3462172279737	0.00129740284311618	0.160844983976767
ENSMUST00000026360	ENSMUSG00000025321	Itgb8	12	12	Itgb8	ENSMUSG00000025321	-0.875573960324254	3.30740287290855	10.3421921290153	0.00130023503490313	0.160844983976767
ENSMUST00000096065	ENSMUSG00000071552	Tigit	16	16	Tigit	ENSMUSG00000071552	-1.41424356413029	3.00738693243065	10.318971881674	0.00131669618263998	0.161569005818868
ENSMUST00000103299	ENSMUSG00000076498	Trbc2	6	6	Trbc2	ENSMUSG00000076498	-1.48789137040634	3.64452275574275	10.3116915200229	0.00132190064527639	0.161569005818868
ENSMUST00000211123	ENSMUSG00000110043	Gm7328	8	8	Gm7328	ENSMUSG00000110043	-5.87782157227553	-3.54657466888832	10.289524775243	0.00133787541592508	0.161569005818868
ENSMUST00000235125	ENSMUSG00000045394	Epcam	17	17	Epcam	ENSMUSG00000045394	-1.49725216771455	1.03612707482871	10.2845521070909	0.00134148579234453	0.161569005818868
ENSMUST00000197259	ENSMUSG00000039735	Fnbp1l	3	3	Fnbp1l	ENSMUSG00000039735	0.57196340828103	6.47035098001634	10.2822059410602	0.0013431926351835	0.161569005818868
ENSMUST00000103284	ENSMUSG00000076483	Trbj1-1	6	6	Trbj1-1	ENSMUSG00000076483	-2.63406788721259	-2.56450609190838	10.2562264120702	0.00136224041955786	0.162959881398976
ENSMUST00000132833	ENSMUSG00000026012	Cd28	1	1	Cd28	ENSMUSG00000026012	-1.28005404706562	4.43826436235863	10.2455229310343	0.00137016736975718	0.163012480734171
ENSMUST00000001513	ENSMUSG00000001473	Tubb6	18	18	Tubb6	ENSMUSG00000001473	0.486542789181693	6.55327858088341	10.0865350836444	0.00149356685042951	0.175819611782017
ENSMUST00000120947	ENSMUSG00000082187	Gm13670	2	2	Gm13670	ENSMUSG00000082187	-3.47858867088232	-2.58170578270045	10.0832315125444	0.00149624696748618	0.175819611782017
ENSMUST00000086844	ENSMUSG00000000782	Tcf7	11	11	Tcf7	ENSMUSG00000000782	-1.3624229877105	4.72665184219097	10.0751280894025	0.00150284174679735	0.175819611782017
ENSMUST00000031249	ENSMUSG00000029309	Sparcl1	5	5	Sparcl1	ENSMUSG00000029309	0.509840806906434	6.88961022198479	10.0662301919986	0.00151011700363941	0.175819611782017
ENSMUST00000197525	ENSMUSG00000094356	Igkv8-28	6	6	Igkv8-28	ENSMUSG00000094356	-5.01475281155257	2.98231442701354	10.0263831702685	0.00154313751279495	0.178708457066871
ENSMUST00000103354	ENSMUSG00000094006	Igkv4-59	6	6	Igkv4-59	ENSMUSG00000094006	-3.13796350757	5.30456674358407	10.0017702398426	0.00156389822154273	0.180017956744238
ENSMUST00000029273	ENSMUSG00000027718	Il21	3	3	Il21	ENSMUSG00000027718	-2.14077602165192	0.830693377078447	9.98880182980647	0.00157495048775169	0.180017956744238
ENSMUST00000127748	ENSMUSG00000043496	Tril	6	6	Tril	ENSMUSG00000043496	0.63500843766484	4.0793180640295	9.98378186146016	0.00157924994204251	0.180017956744238
ENSMUST00000079915	ENSMUSG00000057977	Skint11	4	4	Skint11	ENSMUSG00000057977	-5.40665199421191	-3.88405828697197	9.94595400425067	0.00161203307261078	0.182797833629593
ENSMUST00000236632	ENSMUSG00000045826	Ptprcap	19	19	Ptprcap	ENSMUSG00000045826	-0.874061528935335	4.01861817114585	9.9270792535949	0.00162864763938384	0.183724955464586
ENSMUST00000214694	ENSMUSG00000111060	Gm47238	9	9	Gm47238	ENSMUSG00000111060	4.01000200774511	-2.40264056995573	9.89442580036011	0.00165780171283769	0.186049788102588
ENSMUST00000222220	ENSMUSG00000113451	Gm47421	12	12	Gm47421	ENSMUSG00000113451	6.83308031354568	-2.57060787801978	9.84373350592104	0.00170411276083933	0.188958994651734
ENSMUST00000223351	ENSMUSG00000113545	Gm48238	13	13	Gm48238	ENSMUSG00000113545	6.83308031354568	-2.57060787801978	9.84373350592104	0.00170411276083933	0.188958994651734
ENSMUST00000103585	ENSMUSG00000096615	Trav11	14	14	Trav11	ENSMUSG00000096615	-6.48265381498577	-2.49586743137774	9.8376463628486	0.00170976125052322	0.188958994651734
ENSMUST00000160641	ENSMUSG00000026407	Cacna1s	1	1	Cacna1s	ENSMUSG00000026407	-2.10939328859251	2.2619313166574	9.79786770982847	0.00174714337551748	0.192115179655387
ENSMUST00000199933	ENSMUSG00000094502	Ighv1-69	12	12	Ighv1-69	ENSMUSG00000094502	-2.33815619211296	3.25981621259986	9.77343117398428	0.00177051728940414	0.193707047361342
ENSMUST00000000254	ENSMUSG00000000248	Clec2g	6	6	Clec2g	ENSMUSG00000000248	-1.49679826553804	1.38682474797152	9.72786325217121	0.0018149536050833	0.197575849449368
ENSMUST00000003469	ENSMUSG00000003379	Cd79a	7	7	Cd79a	ENSMUSG00000003379	-0.881849911155195	5.44814032671342	9.69824724147984	0.00184443855929078	0.199240887609031
ENSMUST00000124816	ENSMUSG00000026011	Ctla4	1	1	Ctla4	ENSMUSG00000026011	-1.99435346135409	4.17881354541111	9.69415437918693	0.00184855131807019	0.199240887609031
ENSMUST00000110152	ENSMUSG00000079034	Eif1ad8	12	12	Eif1ad8	ENSMUSG00000079034	-4.43047191222317	-3.10450141108497	9.68299932938387	0.00185980784849589	0.199375697873979
ENSMUST00000021784	ENSMUSG00000021356	Irf4	13	13	Irf4	ENSMUSG00000021356	-0.8450062016065	6.91159808139839	9.66650637699453	0.0018765782772822	0.199375697873979
ENSMUST00000063816	ENSMUSG00000052117	D630039A03Rik	4	4	D630039A03Rik	ENSMUSG00000052117	-1.65168789409455	-0.406043606842975	9.6658250130934	0.00187727439207081	0.199375697873979
ENSMUST00000209187	ENSMUSG00000032009	Sesn3	9	9	Sesn3	ENSMUSG00000032009	-0.455793929909581	6.33361413851759	9.6047296917753	0.00194076843080621	0.205118496483072
ENSMUST00000099518	ENSMUSG00000094918	Spata31e4	13	13	Spata31e4	ENSMUSG00000094918	-5.47967985191402	-3.81229159540032	9.56703521078051	0.00198102454364353	0.207751725655099
ENSMUST00000016673	ENSMUSG00000016529	Il10	1	1	Il10	ENSMUSG00000016529	0.577358984835433	5.95493541951703	9.56356993355131	0.00198476754254366	0.207751725655099
ENSMUST00000108189	ENSMUSG00000020702	Ccl1	11	11	Ccl1	ENSMUSG00000020702	-4.00390863359257	-2.16751103062075	9.55436923641505	0.0019947404517434	0.207796598638073
ENSMUST00000231335	ENSMUSG00000116594	Gm49601	16	16	Gm49601	ENSMUSG00000116594	-5.39894593602453	-1.23155419434522	9.54444161884759	0.00200555828918978	0.207928643201142
ENSMUST00000030952	ENSMUSG00000029075	Tnfrsf4	4	4	Tnfrsf4	ENSMUSG00000029075	-1.81845826146651	2.32620657985638	9.5306009197397	0.00202073945001897	0.20850966495646
ENSMUST00000196940	ENSMUSG00000076596	Igkv3-10	6	6	Igkv3-10	ENSMUSG00000076596	-3.86959337757639	2.54336120189518	9.51621146850537	0.0020366460708283	0.20915970874563
ENSMUST00000043061	ENSMUSG00000042655	Shisal2b	13	13	Shisal2b	ENSMUSG00000042655	2.47896147478829	-1.38832416262009	9.48041126695351	0.00207677406399939	0.211075410507443
ENSMUST00000238167	ENSMUSG00000024669	Cd5	19	19	Cd5	ENSMUSG00000024669	-1.16817336142981	3.46988559050216	9.4762090860205	0.00208153651533537	0.211075410507443
ENSMUST00000192746	ENSMUSG00000076620	Ighj2	12	12	Ighj2	ENSMUSG00000076620	-1.33889793449316	3.40366155823391	9.47370104910266	0.0020843842209765	0.211075410507443
ENSMUST00000177986	ENSMUSG00000096003	Gm3500	14	14	Gm3500	ENSMUSG00000096003	-6.23465497388647	-3.26731081460304	9.4580222746115	0.00210227617378719	0.211901652109698
ENSMUST00000182746	ENSMUSG00000058447	Gm26920	7	7	Gm26920	ENSMUSG00000058447	-6.19429881356632	-3.28439784361036	9.43593527267995	0.00212774551651358	0.21348053173057
ENSMUST00000055558	ENSMUSG00000043505	Gimap5	6	6	Gimap5	ENSMUSG00000043505	-0.954343472015612	2.93223009171324	9.41366754518881	0.00215374011012237	0.214206697258323
ENSMUST00000177715	ENSMUSG00000076617	Ighm	12	12	Ighm	ENSMUSG00000076617	-2.73318830832651	12.3407122097401	9.41096482160864	0.00215691702072168	0.214206697258323
ENSMUST00000035988	ENSMUSG00000038991	Txndc5	13	13	Txndc5	ENSMUSG00000038991	-0.961439526706479	7.52860080748632	9.40193522876666	0.00216756534202221	0.214206697258323
ENSMUST00000066060	ENSMUSG00000048251	Bcl11b	12	12	Bcl11b	ENSMUSG00000048251	-1.46336110337902	3.95677901430712	9.39621577407828	0.00217433768574726	0.214206697258323
ENSMUST00000169295	ENSMUSG00000051998	Lax1	1	1	Lax1	ENSMUSG00000051998	-1.30668351614584	4.09223129465196	9.37431558689043	0.00220046848930047	0.215804504274999
ENSMUST00000207052	ENSMUSG00000109112	Gm44544	11	11	Gm44544	ENSMUSG00000109112	3.9986208028019	-3.58319787335177	9.34214321687143	0.00223943472256949	0.21661652374886
ENSMUST00000381769	ENSMUSG00000144230		2	2		ENSMUSG00000144230	6.94277035997911	-2.61045541649397	9.34022077678434	0.00224178516752993	0.21661652374886
ENSMUST00000061739	ENSMUSG00000090223	Pcp4	16	16	Pcp4	ENSMUSG00000090223	-6.26587783231138	-3.28762433510162	9.33728303450747	0.00224538179269388	0.21661652374886
ENSMUST00000218178	ENSMUSG00000112111	Gm47834	10	10	Gm47834	ENSMUSG00000112111	-6.08851977995371	-3.27416287897918	9.33460124640252	0.00224867016826585	0.21661652374886
ENSMUST00000103173	ENSMUSG00000041954	Tnfrsf18	4	4	Tnfrsf18	ENSMUSG00000041954	-0.863290185798845	2.49659586048269	9.31860092534882	0.00226839134455288	0.21661652374886
ENSMUST00000117481	ENSMUSG00000094417	Gm13243	4	4	Gm13243	ENSMUSG00000094417	-4.31238220254607	-3.27753144479891	9.31594228587373	0.00227168520620706	0.21661652374886
ENSMUST00000030047	ENSMUSG00000028362	Tnfsf8	4	4	Tnfsf8	ENSMUSG00000028362	-1.64424275960978	3.4367604175033	9.31053973572899	0.0022783935301529	0.21661652374886
ENSMUST00000028882	ENSMUSG00000027399	Il1a	2	2	Il1a	ENSMUSG00000027399	0.45260409121908	6.31294874337014	9.2719079887634	0.00232695175080895	0.220172468529279
ENSMUST00000146593	ENSMUSG00000085812	Gm15843	1	1	Gm15843	ENSMUSG00000085812	-4.22498518806235	-3.53396887766073	9.26478375638032	0.00233602058746387	0.220172468529279
ENSMUST00000238499	ENSMUSG00000095474	Cldn34c2	X	X	Cldn34c2	ENSMUSG00000095474	5.89692015724083	-3.55320097126594	9.23896052395835	0.00236919407447497	0.220287181268761
ENSMUST00000014597	ENSMUSG00000014453	Blk	14	14	Blk	ENSMUSG00000014453	-0.989297886593263	4.1269122562682	9.23761022939902	0.00237094180602577	0.220287181268761
ENSMUST00000064285	ENSMUSG00000029638	Glcci1	6	6	Glcci1	ENSMUSG00000029638	-0.453599254724092	6.27891928956129	9.23760121030017	0.00237095348414506	0.220287181268761
ENSMUST00000060747	ENSMUSG00000052271	Bhlha15	5	5	Bhlha15	ENSMUSG00000052271	-1.12805519567954	2.6765590493103	9.23239115890661	0.0023777093330038	0.220287181268761
ENSMUST00000161490	ENSMUSG00000029334	Prkg2	5	5	Prkg2	ENSMUSG00000029334	-1.57220845678886	1.9416956680104	9.20624839951201	0.00241190460561379	0.22239065413313
ENSMUST00000179890	ENSMUSG00000096100		GL456211.1	GL456211.1		ENSMUSG00000096100	-6.65216375544155	-3.03667522670991	9.19947717272924	0.00242084259735219	0.22239065413313
ENSMUST00000027997	ENSMUSG00000026678	Rgs5	1	1	Rgs5	ENSMUSG00000026678	0.469487350061047	6.93115726815445	9.16615122196144	0.00246532500092215	0.225525445042341
ENSMUST00000195359	ENSMUSG00000095197	Ighv1-59	12	12	Ighv1-59	ENSMUSG00000095197	-3.2083774853265	1.52370819293693	9.12580591756003	0.00252028835136582	0.229250496319151
ENSMUST00000103525	ENSMUSG00000094787	Ighv1-54	12	12	Ighv1-54	ENSMUSG00000094787	-5.30513904144279	1.74802306270537	9.11468140860559	0.00253566113977588	0.229250496319151
ENSMUST00000117550	ENSMUSG00000070873	Lilra5	7	7	Lilra5	ENSMUSG00000070873	0.792399526877375	3.12227769527636	9.11325863640613	0.00253763409943576	0.229250496319151
ENSMUST00000111360	ENSMUSG00000079190		GL456211.1	GL456211.1		ENSMUSG00000079190	-2.03318868718803	0.605913773438831	9.07742374113572	0.00258784358370883	0.232403890287893
ENSMUST00000060409	ENSMUSG00000049109	Themis	10	10	Themis	ENSMUSG00000049109	-1.49058010637337	2.67616705875375	9.05942732136293	0.0026134381923258	0.232403890287893
ENSMUST00000102832	ENSMUSG00000032093	Cd3e	9	9	Cd3e	ENSMUSG00000032093	-1.61885710548908	4.39792673792138	9.05766234547215	0.00261596214742297	0.232403890287893
ENSMUST00000103493	ENSMUSG00000095442	Ighv1-4	12	12	Ighv1-4	ENSMUSG00000095442	-3.85354520974237	3.15032990951548	9.05434186485953	0.00262071721779721	0.232403890287893
ENSMUST00000046322	ENSMUSG00000038421	Fcrla	1	1	Fcrla	ENSMUSG00000038421	-1.11219129130207	4.56298348938612	9.05072128510554	0.00262591204348804	0.232403890287893
ENSMUST00000195884	ENSMUSG00000096805	Ighv9-1	12	12	Ighv9-1	ENSMUSG00000096805	-5.23661803292538	2.07864220421175	9.02661145192536	0.00266077256962402	0.234535791035847
ENSMUST00000023295	ENSMUSG00000022622	Acr	15	15	Acr	ENSMUSG00000022622	1.80886703115149	-1.18505848614697	9.00527274661968	0.00269201812266338	0.236333139381561
ENSMUST00000076443	ENSMUSG00000040471	Ggt6	11	11	Ggt6	ENSMUSG00000040471	-3.98870100279869	-2.93642037811361	8.98573702846127	0.00272095021097588	0.237913767041634
ENSMUST00000150192	ENSMUSG00000031098	Syt8	7	7	Syt8	ENSMUSG00000031098	-2.01438533918164	-1.34705999267661	8.96253373445053	0.00275572445773622	0.239990531575332
ENSMUST00000198398	ENSMUSG00000076928	Trac	14	14	Trac	ENSMUSG00000076928	-1.72137619550443	3.89776189648613	8.94450547466526	0.00278305427663461	0.241405010800354
ENSMUST00000229980	ENSMUSG00000042351	Grap2	15	15	Grap2	ENSMUSG00000042351	-0.791069844098132	4.4895690034394	8.91791056456274	0.00282387402722197	0.243973751272527
ENSMUST00000199603	ENSMUSG00000105188	Gm8190	5	5	Gm8190	ENSMUSG00000105188	-5.72077959034424	-3.38987598566331	8.89988383903206	0.00285188797706337	0.24542017801037
ENSMUST00000103364	ENSMUSG00000076563	Igkv5-48	6	6	Igkv5-48	ENSMUSG00000076563	-2.21998789719954	3.1484002275102	8.88434082284875	0.0028762687020753	0.24654378811647
ENSMUST00000103367	ENSMUSG00000096422	Igkv12-44	6	6	Igkv12-44	ENSMUSG00000096422	-3.60612576100256	5.82716889641375	8.85127129994082	0.0029288482120462	0.250066208912431
ENSMUST00000021738	ENSMUSG00000021306	Gpr137b	13	13	Gpr137b	ENSMUSG00000021306	0.527412605320427	7.05491822659401	8.84151401135226	0.00294454775093804	0.250424584505559
ENSMUST00000197371	ENSMUSG00000076578	Igkv6-29	6	6	Igkv6-29	ENSMUSG00000076578	-5.94974084590164	-3.51349405606907	8.81841054050422	0.00298206309894592	0.252628318250002
ENSMUST00000031787	ENSMUSG00000005503	Evx1	6	6	Evx1	ENSMUSG00000005503	-1.67961080473936	-1.05979064843432	8.80900802440702	0.00299746955124661	0.2529492522083
ENSMUST00000038829	ENSMUSG00000042474	Fcmr	1	1	Fcmr	ENSMUSG00000042474	-1.32585349273108	3.95606614338366	8.7905795953412	0.00302790033453932	0.254530679859421
ENSMUST00000238229	ENSMUSG00000072723	Gm10044	14	14	Gm10044	ENSMUSG00000072723	-5.89701723522436	-3.50435219311363	8.78225109909348	0.00304175593471272	0.254711962348328
ENSMUST00000121926	ENSMUSG00000083118	Gm11609	1	1	Gm11609	ENSMUSG00000083118	-5.73790880912676	-3.50725326270235	8.76374783303148	0.00307276964612752	0.256323144580415
ENSMUST00000007423	ENSMUSG00000007279	Scube2	7	7	Scube2	ENSMUSG00000007279	1.04769521687696	3.50426508918657	8.74231759043746	0.00310909113209033	0.258363099724697
ENSMUST00000062495	ENSMUSG00000047636	Cdcp2	4	4	Cdcp2	ENSMUSG00000047636	-3.98665125859724	-3.63632492035804	8.73447177744467	0.00312249759611656	0.258490561454942
ENSMUST00000072796	ENSMUSG00000060096	Amd-ps3	18	18	Amd-ps3	ENSMUSG00000060096	5.85383125769156	-3.37132894813135	8.70138590947254	0.00317968205643857	0.261840047857557
ENSMUST00000097697	ENSMUSG00000073650	Catip	1	1	Catip	ENSMUSG00000073650	1.53595510218261	-0.426080187721212	8.68277480939972	0.00321231535432371	0.261840047857557
ENSMUST00000103359	ENSMUSG00000096833	Igkv4-55	6	6	Igkv4-55	ENSMUSG00000096833	-3.76630463426613	7.19391609912303	8.67734862046648	0.00322189373927375	0.261840047857557
ENSMUST00000024857	ENSMUSG00000024063	Lbh	17	17	Lbh	ENSMUSG00000024063	-0.539712983752413	6.62055207247609	8.66850855221748	0.00323756055496319	0.261840047857557
ENSMUST00000044228	ENSMUSG00000040592	Cd79b	11	11	Cd79b	ENSMUSG00000040592	-0.89020745367126	5.27038608228158	8.66451687017038	0.00324466016647777	0.261840047857557
ENSMUST00000174520	ENSMUSG00000092516	Gm20397	9	9	Gm20397	ENSMUSG00000092516	6.12620762111776	-3.26135955273704	8.66155435541717	0.00324993952683066	0.261840047857557
