ensembl_transcript_id	ensembl_gene_id	external_gene_name	chromosome_name	CHR	SYMBOL	ENSEMBL	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSMUST00000161971	ENSMUSG00000005763	Cd247	1	1	Cd247	ENSMUSG00000005763	-1.7657987666831	2.86282857509436	-3.83641551913048	0.0061465491405338	0.985097791297276	-1.98633416602294
ENSMUST00000195638	ENSMUSG00000102952	Ighv1-25	12	12	Ighv1-25	ENSMUSG00000102952	-6.51095467813858	-3.6643439357388	-3.83270032561701	0.00617670022312147	0.985097791297276	-4.15293458138076
ENSMUST00000186279	ENSMUSG00000019899	Lama2	10	10	Lama2	ENSMUSG00000019899	0.502685419341788	6.35493184874817	3.83000024287077	0.00619871382545135	0.985097791297276	-2.06055924955795
ENSMUST00000044844	ENSMUSG00000034854	Mfsd12	10	10	Mfsd12	ENSMUSG00000034854	0.423183952507254	6.38829010627992	3.81564093157663	0.00631722453243386	0.990485438191558	-2.08030239307585
ENSMUST00000103410	ENSMUSG00000076609	Igkc	6	6	Igkc	ENSMUSG00000076609	-2.07851586721613	11.5113589244048	-3.81454829163026	0.00632634251946105	0.990485438191558	-2.0115731643635
ENSMUST00000115443	ENSMUSG00000009376	Met	6	6	Met	ENSMUSG00000009376	0.47838620228008	5.17929455613044	3.80693023586395	0.00639031291377431	0.990485438191558	-2.05007211575274
ENSMUST00000142240	ENSMUSG00000087522	Gm371	X	X	Gm371	ENSMUSG00000087522	-4.32959610235552	-4.42605935051794	-3.78726625004091	0.00655870292769329	0.990485438191558	-4.25714801150947
ENSMUST00000076095	ENSMUSG00000025856	Pdgfa	5	5	Pdgfa	ENSMUSG00000025856	0.375706888363506	4.4451011380282	3.78467152881788	0.0065812796277681	0.990485438191558	-2.0384022182751
ENSMUST00000067240	ENSMUSG00000000409	Lck	4	4	Lck	ENSMUSG00000000409	-1.40086135083967	4.0079411788206	-3.77041351295541	0.0067068524591004	0.990485438191558	-1.9987716233171
ENSMUST00000000194	ENSMUSG00000035352	Ccl12	11	11	Ccl12	ENSMUSG00000035352	0.613127798031122	2.68722989736275	3.76956385942425	0.00671441709805644	0.990485438191558	-2.01490360177556
ENSMUST00000003469	ENSMUSG00000003379	Cd79a	7	7	Cd79a	ENSMUSG00000003379	-0.900263368833299	5.32723911345918	-3.76660336022576	0.00674084738780422	0.990485438191558	-2.09553008085704
ENSMUST00000125761	ENSMUSG00000034171	Faah	4	4	Faah	ENSMUSG00000034171	-0.744142025142084	3.69298897726475	-3.76278994917242	0.00677505852690938	0.990485438191558	-2.00343515923978
ENSMUST00000235125	ENSMUSG00000045394	Epcam	17	17	Epcam	ENSMUSG00000045394	-1.49825330912208	0.787266536615639	-3.74676675209295	0.00692087777947164	0.990485438191558	-2.5773859222927
ENSMUST00000090475	ENSMUSG00000012350	Ehf	2	2	Ehf	ENSMUSG00000012350	0.585704121371293	4.5313714613255	3.73634562671845	0.00701753868540575	0.990485438191558	-2.10198920408102
ENSMUST00000085701	ENSMUSG00000066621	Tecpr1	5	5	Tecpr1	ENSMUSG00000066621	-0.357600354870283	5.70526515727116	-3.73355819623419	0.00704364068474854	0.990485438191558	-2.16692718327266
ENSMUST00000065167	ENSMUSG00000042249	Grk3	5	5	Grk3	ENSMUSG00000042249	0.373391282318069	6.97941638986477	3.72993661630092	0.00707771102387921	0.990485438191558	-2.19882790490916
ENSMUST00000095342	ENSMUSG00000041538	H2-Ob	17	17	H2-Ob	ENSMUSG00000041538	-0.590631018294487	4.33044654117885	-3.72323406056149	0.0071412377688181	0.990485438191558	-2.07655133386992
ENSMUST00000022213	ENSMUSG00000021702	Thbs4	13	13	Thbs4	ENSMUSG00000021702	0.511363459714621	9.3673115201389	3.70233748698482	0.00734329111094277	0.990485438191558	-2.19731580406684
ENSMUST00000236632	ENSMUSG00000045826	Ptprcap	19	19	Ptprcap	ENSMUSG00000045826	-0.852637437988734	3.89383745498846	-3.68637217022428	0.00750183240012705	0.990485438191558	-2.09938354930525
ENSMUST00000208959	ENSMUSG00000108975	Mlnr-ps	14	14	Mlnr-ps	ENSMUSG00000108975	4.22474276967687	-4.3502983732737	3.684186359197	0.00752382500734866	0.990485438191558	-4.26036515354459
ENSMUST00000177587	ENSMUSG00000034271	Jdp2	12	12	Jdp2	ENSMUSG00000034271	0.499892448769558	7.18317480191179	3.6840909136827	0.0075247869236779	0.990485438191558	-2.25922588023895
ENSMUST00000076463	ENSMUSG00000041762	Gpr155	2	2	Gpr155	ENSMUSG00000041762	-0.417671063725358	4.61104644569505	-3.68313685533421	0.00753440940387643	0.990485438191558	-2.16254291725808
ENSMUST00000117115	ENSMUSG00000082381	Gm12928	4	4	Gm12928	ENSMUSG00000082381	-5.2873486011311	-4.49367731821592	-3.68283618720443	0.0075374446529459	0.990485438191558	-4.25958337069534
ENSMUST00000027741	ENSMUSG00000026469	Xpr1	1	1	Xpr1	ENSMUSG00000026469	0.363533163962185	7.53568473691043	3.68002444548266	0.0075658933441084	0.990485438191558	-2.26400416399635
ENSMUST00000019701	ENSMUSG00000031383	Dusp9	X	X	Dusp9	ENSMUSG00000031383	0.968417258588993	1.8647126814776	3.6800202200337	0.00756593618374986	0.990485438191558	-2.23252839074975
ENSMUST00000228799	ENSMUSG00000114974	Gm21010	14	14	Gm21010	ENSMUSG00000114974	-5.5390390057168	-4.41297285732948	-3.67895509247861	0.00757674333611488	0.990485438191558	-4.25886247430113
ENSMUST00000114216	ENSMUSG00000022860	Chodl	16	16	Chodl	ENSMUSG00000022860	1.23431097236271	3.97147744842955	3.67453344182596	0.00762178582151281	0.990485438191558	-2.15146758136596
ENSMUST00000024857	ENSMUSG00000024063	Lbh	17	17	Lbh	ENSMUSG00000024063	-0.528730898969084	6.58574072671586	-3.67095821912939	0.00765841770845647	0.990485438191558	-2.27531880070712
ENSMUST00000107176	ENSMUSG00000017724	Etv4	11	11	Etv4	ENSMUSG00000017724	0.757213026518075	1.93795027129723	3.67091441790093	0.00765886767686505	0.990485438191558	-2.22684592760348
ENSMUST00000249604	ENSMUSG00000094132	Gm3264	14	14	Gm3264	ENSMUSG00000094132	-1.60452344612779	-0.442504903335857	-3.66305778707903	0.00774004298391231	0.990485438191558	-3.15884395706643
ENSMUST00000229980	ENSMUSG00000042351	Grap2	15	15	Grap2	ENSMUSG00000042351	-0.802604835241439	4.39871267968644	-3.66006121629289	0.00777124848179381	0.990485438191558	-2.16798990393958
ENSMUST00000033466	ENSMUSG00000031132	Cd40lg	X	X	Cd40lg	ENSMUSG00000031132	-1.6422307876725	0.505498513934218	-3.65902257297024	0.00778209636620195	0.990485438191558	-2.82245213540713
ENSMUST00000022592	ENSMUSG00000022015	Tnfsf11	14	14	Tnfsf11	ENSMUSG00000022015	-0.793433138266895	2.77701843521983	-3.65820683118573	0.00779062768345416	0.990485438191558	-2.15731278207813
ENSMUST00000102979	ENSMUSG00000069305	H4c18	13	13	H4c18	ENSMUSG00000069305	-0.412294618830717	5.97873451596298	-3.65545432653384	0.00781948906432069	0.990485438191558	-2.2849414253705
ENSMUST00000042610	ENSMUSG00000073490	Ifi207	1	1	Ifi207	ENSMUSG00000073490	0.471424909885473	7.46745145743141	3.6516098094282	0.00785999439592272	0.990485438191558	-2.30095884446044
ENSMUST00000006381	ENSMUSG00000006219	Fblim1	4	4	Fblim1	ENSMUSG00000006219	0.49519078376769	5.07742495009685	3.64868261228492	0.00789098705746042	0.990485438191558	-2.24918134678804
ENSMUST00000123926	ENSMUSG00000057969	Sema3b	9	9	Sema3b	ENSMUSG00000057969	0.457129729437979	3.49526924950108	3.63875068490303	0.00799713297841342	0.990485438191558	-2.15811419946289
ENSMUST00000060747	ENSMUSG00000052271	Bhlha15	5	5	Bhlha15	ENSMUSG00000052271	-1.12544591462558	2.51967369699203	-3.63624554249836	0.00802414931779752	0.990485438191558	-2.22031416105285
ENSMUST00000040404	ENSMUSG00000034634	Ly6d	15	15	Ly6d	ENSMUSG00000034634	-0.938670274144803	3.63966919194905	-3.63550279900372	0.00803217826924728	0.990485438191558	-2.15416256374868
ENSMUST00000141130	ENSMUSG00000051855	Mest	6	6	Mest	ENSMUSG00000051855	0.52319115374756	3.57897326749534	3.63188855179739	0.00807137186210402	0.990485438191558	-2.16734879476583
ENSMUST00000090339	ENSMUSG00000022246	Rai14	15	15	Rai14	ENSMUSG00000022246	0.416337173310029	6.68662755978958	3.63172589703272	0.00807314057411773	0.990485438191558	-2.32875726189578
ENSMUST00000047034	ENSMUSG00000015599	Ttbk1	17	17	Ttbk1	ENSMUSG00000015599	-1.26677373311323	1.92717191368966	-3.62868591509355	0.00810627458486298	0.990485438191558	-2.3628002264169
ENSMUST00000074051	ENSMUSG00000079015	Serpina1c	12	12	Serpina1c	ENSMUSG00000079015	-5.89454484994078	-4.319795810221	-3.62616755858088	0.00813383446374575	0.990485438191558	-4.25183510131748
ENSMUST00000154647	ENSMUSG00000079484	Phyhd1	2	2	Phyhd1	ENSMUSG00000079484	0.573564875015521	3.81860679213248	3.62600198216332	0.00813565000849082	0.990485438191558	-2.17774298224684
ENSMUST00000037998	ENSMUSG00000041779	Tram2	1	1	Tram2	ENSMUSG00000041779	-0.335080740138967	6.12672212916349	-3.62317258946893	0.00816674204149358	0.990485438191558	-2.33176382814205
ENSMUST00000117377	ENSMUSG00000054162	Spock3	8	8	Spock3	ENSMUSG00000054162	0.999438267742675	0.792146197850919	3.61802565988586	0.0082236309720918	0.990485438191558	-2.53430646155392
ENSMUST00000234896	ENSMUSG00000039521	Foxp3	X	X	Foxp3	ENSMUSG00000039521	-0.948345153335926	2.58891752274342	-3.61706185024985	0.00823433144923167	0.990485438191558	-2.23873361072324
ENSMUST00000137751	ENSMUSG00000032802	Srxn1	2	2	Srxn1	ENSMUSG00000032802	0.483890511587579	4.95382670155344	3.60231144382709	0.00839998420674815	0.990995467455741	-2.31120280554143
ENSMUST00000237873	ENSMUSG00000024621	Csf1r	18	18	Csf1r	ENSMUSG00000024621	0.403283883960988	9.28142530219612	3.60190883647654	0.0084045557929399	0.990995467455741	-2.34045005999634
ENSMUST00000021784	ENSMUSG00000021356	Irf4	13	13	Irf4	ENSMUSG00000021356	-0.869372032366339	6.81766309772886	-3.60066242997399	0.00841872571422155	0.990995467455741	-2.37101924782847
ENSMUST00000005601	ENSMUSG00000005465	Il27ra	8	8	Il27ra	ENSMUSG00000005465	-0.95480182748309	2.88338473803341	-3.59951721233817	0.0084317679953275	0.990995467455741	-2.22604319238057
ENSMUST00000043314	ENSMUSG00000040703	Cyp2s1	7	7	Cyp2s1	ENSMUSG00000040703	0.846133382250442	3.33523935735151	3.5940803567624	0.00849398375930292	0.990995467455741	-2.20218696913785
ENSMUST00000219562	ENSMUSG00000112022	Gm2436	12	12	Gm2436	ENSMUSG00000112022	-4.82604653152746	-1.09922380183575	-3.59035878836996	0.00853685651235527	0.990995467455741	-3.73846549865569
ENSMUST00000078090	ENSMUSG00000028496	Mllt3	4	4	Mllt3	ENSMUSG00000028496	-0.472724181117738	4.51823984794044	-3.58860075795569	0.00855719033077711	0.990995467455741	-2.27133851103281
ENSMUST00000002101	ENSMUSG00000002033	Cd3g	9	9	Cd3g	ENSMUSG00000002033	-1.89598202907063	2.51760649951227	-3.58010357729522	0.00865621040705696	0.997158798848911	-2.30297753225545
ENSMUST00000086975	ENSMUSG00000049608	Gpr55	1	1	Gpr55	ENSMUSG00000049608	-1.95805649417174	2.29646739553302	-3.57260191623307	0.00874465734423558	0.999874057563797	-2.33278034180357
ENSMUST00000079360	ENSMUSG00000025085	Ablim1	19	19	Ablim1	ENSMUSG00000025085	-0.298562198022884	6.88490634491301	-3.55868811991774	0.00891129698657341	0.999874057563797	-2.42943031548643
ENSMUST00000209155	ENSMUSG00000030862	Cpxm2	7	7	Cpxm2	ENSMUSG00000030862	0.644182840451407	5.41276022580786	3.551057777219	0.00900413365782313	0.999874057563797	-2.40341896978072
ENSMUST00000027291	ENSMUSG00000026117	Zap70	1	1	Zap70	ENSMUSG00000026117	-1.56935669362281	2.69044934310978	-3.5463980660581	0.00906133975367991	0.999874057563797	-2.30835950873628
ENSMUST00000224560	ENSMUSG00000048612	Myof	19	19	Myof	ENSMUSG00000048612	0.343084209837917	7.10116928725809	3.54496099777139	0.00907906123020995	0.999874057563797	-2.44803587432391
ENSMUST00000053909	ENSMUSG00000032690	Oas2	5	5	Oas2	ENSMUSG00000032690	0.463854488721336	4.70093294951514	3.54394273507758	0.00909164073957422	0.999874057563797	-2.33257200260093
ENSMUST00000089398	ENSMUSG00000068227	Il2rb	15	15	Il2rb	ENSMUSG00000068227	-1.0127806861277	5.26191456215505	-3.53674881384762	0.00918105065968445	0.999874057563797	-2.39772181696132
ENSMUST00000118853	ENSMUSG00000027955	Gask1b	3	3	Gask1b	ENSMUSG00000027955	0.564010143125551	5.26009114399941	3.53444351701241	0.0092099022517254	0.999874057563797	-2.41339887521249
ENSMUST00000018632	ENSMUSG00000057003	Myh4	11	11	Myh4	ENSMUSG00000057003	4.68735080396148	-4.20536299950175	3.53372689747235	0.00921889088925389	0.999874057563797	-4.13142516853206
ENSMUST00000000254	ENSMUSG00000000248	Clec2g	6	6	Clec2g	ENSMUSG00000000248	-1.50778252232032	1.10850151297488	-3.5298029114926	0.00926827776392927	0.999874057563797	-2.64222179143115
ENSMUST00000191829	ENSMUSG00000102692	Dchs2	3	3	Dchs2	ENSMUSG00000102692	0.681374945319037	3.957361035955	3.52192900509465	0.00936823993040685	0.999874057563797	-2.32691713486745
ENSMUST00000103485	ENSMUSG00000076676	Ighv12-3	12	12	Ighv12-3	ENSMUSG00000076676	-2.95118750354053	0.291986338712725	-3.51965280777392	0.00939735304582986	0.999874057563797	-2.99007404346828
ENSMUST00000027507	ENSMUSG00000026285	Pdcd1	1	1	Pdcd1	ENSMUSG00000026285	-2.11471259927038	1.96901613318147	-3.50993150686361	0.0095227921820507	0.999874057563797	-2.44808057239092
ENSMUST00000238167	ENSMUSG00000024669	Cd5	19	19	Cd5	ENSMUSG00000024669	-1.19322798745349	3.27546873824065	-3.50813959048026	0.00954611043863178	0.999874057563797	-2.30453749999371
ENSMUST00000025618	ENSMUSG00000024713	Pcsk5	19	19	Pcsk5	ENSMUSG00000024713	0.506334001316556	4.64658014596599	3.49667084977287	0.00969681704284406	0.999874057563797	-2.42104160220603
ENSMUST00000204036	ENSMUSG00000039264	Gimap3	6	6	Gimap3	ENSMUSG00000039264	-1.45816311538896	4.34719698426398	-3.49514486900126	0.00971706169845046	0.999874057563797	-2.35570013069197
ENSMUST00000006969	ENSMUSG00000006777	Krt23	11	11	Krt23	ENSMUSG00000006777	-4.37127931506018	-4.96508344420019	-3.48942275091314	0.00979338112292042	0.999874057563797	-4.30355542965348
ENSMUST00000152792	ENSMUSG00000020654	Adcy3	12	12	Adcy3	ENSMUSG00000020654	0.348725162773196	5.89797992409877	3.48815249104803	0.00981041071109383	0.999874057563797	-2.50797246521275
ENSMUST00000136366	ENSMUSG00000056290	Ms4a4b	19	19	Ms4a4b	ENSMUSG00000056290	-0.630317471523569	4.34088870167072	-3.48740818540602	0.00982040396096671	0.999874057563797	-2.36811526883663
ENSMUST00000169159	ENSMUSG00000024673	Ms4a1	19	19	Ms4a1	ENSMUSG00000024673	-0.687977907034222	4.17246230393889	-3.48331753861578	0.00987552198801663	0.999874057563797	-2.37069481196413
ENSMUST00000009236	ENSMUSG00000009092	Derl3	10	10	Derl3	ENSMUSG00000009092	-1.44401033846707	2.90369431769897	-3.47904008129735	0.00993351332241772	0.999874057563797	-2.35174009145561
ENSMUST00000120397	ENSMUSG00000028167	Bdh2	3	3	Bdh2	ENSMUSG00000028167	-0.769784462532292	4.96664256775584	-3.47316121440244	0.0100138141972368	0.999874057563797	-2.45095666767346
ENSMUST00000212889	ENSMUSG00000031808	Slc27a1	8	8	Slc27a1	ENSMUSG00000031808	0.476392385243341	5.45738606214895	3.47128444894048	0.0100395962134045	0.999874057563797	-2.5072524865787
ENSMUST00000048068	ENSMUSG00000042659	Arrdc4	7	7	Arrdc4	ENSMUSG00000042659	-0.490026948729944	5.66281180387018	-3.46151865012606	0.010174910901381	0.999874057563797	-2.53229502542273
ENSMUST00000213863	ENSMUSG00000032220	Myo1e	9	9	Myo1e	ENSMUSG00000032220	0.381739961014357	7.17656362899607	3.45948166887574	0.0102033817122444	0.999874057563797	-2.56384579025346
ENSMUST00000058593	ENSMUSG00000042961	Egflam	15	15	Egflam	ENSMUSG00000042961	0.714553737722261	1.98712411155564	3.45460040787806	0.0102719560646087	0.999874057563797	-2.40463822749121
ENSMUST00000103303	ENSMUSG00000096336	Igkv1-135	6	6	Igkv1-135	ENSMUSG00000096336	-1.31243379445118	4.10055789508526	-3.44718135418181	0.0103771331011674	0.999874057563797	-2.40429908093478
ENSMUST00000022137	ENSMUSG00000021636	Marveld2	13	13	Marveld2	ENSMUSG00000021636	-0.942050471335962	1.25888891370119	-3.4412726488753	0.0104617265167341	0.999874057563797	-2.65194488121099
ENSMUST00000168090	ENSMUSG00000076525	Igkv1-99	6	6	Igkv1-99	ENSMUSG00000076525	-5.11548245621493	-2.86201349035692	-3.43520577009889	0.0105493560576211	0.999874057563797	-3.70621434505681
ENSMUST00000085425	ENSMUSG00000035692	Isg15	4	4	Isg15	ENSMUSG00000035692	0.647394211525456	4.04423905813411	3.43435676966736	0.0105616817267346	0.999874057563797	-2.4522225673177
ENSMUST00000102626	ENSMUSG00000030854	Ptpn5	7	7	Ptpn5	ENSMUSG00000030854	-3.10018963575189	0.204492964710754	-3.43238932449526	0.010590304330555	0.999874057563797	-3.11810006992735
ENSMUST00000029456	ENSMUSG00000027863	Cd2	3	3	Cd2	ENSMUSG00000027863	-1.51735709008085	4.18400655201597	-3.42959675289274	0.0106310741362246	0.999874057563797	-2.43089495703397
ENSMUST00000199160	ENSMUSG00000076552	Igkv4-61	6	6	Igkv4-61	ENSMUSG00000076552	-4.53506756530661	-0.831627560401504	-3.42848489020236	0.0106473535392755	0.999874057563797	-3.59295434657247
ENSMUST00000132833	ENSMUSG00000026012	Cd28	1	1	Cd28	ENSMUSG00000026012	-1.26704795545435	4.22503297023913	-3.42673345013168	0.010673051689567	0.999874057563797	-2.45052370661854
ENSMUST00000063816	ENSMUSG00000052117	D630039A03Rik	4	4	D630039A03Rik	ENSMUSG00000052117	-1.70240290968477	-0.737294071932768	-3.42161189091956	0.0107485811739573	0.999874057563797	-3.37027193925132
ENSMUST00000059226	ENSMUSG00000054203	Ifi205	1	1	Ifi205	ENSMUSG00000054203	0.743348374822628	4.72312126620573	3.41868059457587	0.0107920681896442	0.999874057563797	-2.52036430367107
ENSMUST00000070375	ENSMUSG00000045573	Penk	4	4	Penk	ENSMUSG00000045573	-0.503233477823599	4.27647578461176	-3.41611859298304	0.0108302313086473	0.999874057563797	-2.50062831031539
ENSMUST00000229585	ENSMUSG00000079022	Col22a1	15	15	Col22a1	ENSMUSG00000079022	0.646111214323696	6.09998204062033	3.41408816534834	0.0108605791229474	0.999874057563797	-2.61061099425538
ENSMUST00000030556	ENSMUSG00000028771	Ptpn12	5	5	Ptpn12	ENSMUSG00000028771	0.284509877089744	6.97928248612199	3.40991168980786	0.010923290312624	0.999874057563797	-2.63275095599574
ENSMUST00000198345	ENSMUSG00000094262	Igkv4-62	6	6	Igkv4-62	ENSMUSG00000094262	-4.47836124042687	-3.43928741283572	-3.40576951934395	0.0109858705205594	0.999874057563797	-4.19447333283194
ENSMUST00000103532	ENSMUSG00000096767	Ighv1-62-3	12	12	Ighv1-62-3	ENSMUSG00000096767	-4.44381975557824	-4.34981545108007	-3.40491346363304	0.0109988517966223	0.999874057563797	-4.28811175849308
ENSMUST00000102796	ENSMUSG00000004296	Il12b	11	11	Il12b	ENSMUSG00000004296	0.792106656270268	1.51920421807682	3.40230763647428	0.0110384681435313	0.999874057563797	-2.47266827519768
ENSMUST00000112863	ENSMUSG00000031284	Pak3	X	X	Pak3	ENSMUSG00000031284	-0.951833410280445	1.867432797595	-3.39944003762687	0.011082241273095	0.999874057563797	-2.54760582332145
ENSMUST00000002360	ENSMUSG00000002289	Angptl4	17	17	Angptl4	ENSMUSG00000002289	-0.548100914934274	5.42563689179739	-3.39748199289354	0.0111122373107992	0.999874057563797	-2.61034600080361
ENSMUST00000103746	ENSMUSG00000076934	Iglv1	16	16	Iglv1	ENSMUSG00000076934	-1.25221189717111	5.80674014513467	-3.39632350670203	0.0111300256200346	0.999874057563797	-2.62536499766916
ENSMUST00000191868	ENSMUSG00000094652	Ighv1-42	12	12	Ighv1-42	ENSMUSG00000094652	-3.38176535591374	2.0256352405786	-3.3917737057381	0.0112001830590769	0.999874057563797	-2.63906692860753
ENSMUST00000096065	ENSMUSG00000071552	Tigit	16	16	Tigit	ENSMUSG00000071552	-1.39313124524298	2.75791972507453	-3.38392936527011	0.0113222586067637	0.999874057563797	-2.46760108574916
ENSMUST00000103304	ENSMUSG00000094491	Igkv1-133	6	6	Igkv1-133	ENSMUSG00000094491	-5.79413839895865	-4.68536876815296	-3.37990858936408	0.0113853835148778	0.999874057563797	-4.28840964363306
ENSMUST00000026414	ENSMUSG00000025357	Dgka	10	10	Dgka	ENSMUSG00000025357	-0.44941248753251	5.71189909969942	-3.37979683863137	0.0113871433485415	0.999874057563797	-2.64233963844795
ENSMUST00000100089	ENSMUSG00000075334	Rprm	2	2	Rprm	ENSMUSG00000075334	1.93607537480273	-1.75435145915261	3.377927892938	0.0114166185028484	0.999874057563797	-3.70632451988753
ENSMUST00000014597	ENSMUSG00000014453	Blk	14	14	Blk	ENSMUSG00000014453	-0.947503335481399	3.98861999714913	-3.36312631916512	0.0116529642885525	0.999874057563797	-2.5091454796024
ENSMUST00000024984	ENSMUSG00000024168	Tmem204	17	17	Tmem204	ENSMUSG00000024168	0.419999497840891	4.15597980691722	3.36180539348935	0.0116743098292333	0.999874057563797	-2.55921521886894
ENSMUST00000173929	ENSMUSG00000026596	Abl2	1	1	Abl2	ENSMUSG00000026596	0.35916006457764	7.09028542826737	3.35995648721727	0.0117042577049905	0.999874057563797	-2.70117384014712
ENSMUST00000103299	ENSMUSG00000076498	Trbc2	6	6	Trbc2	ENSMUSG00000076498	-1.57619700365078	3.25693663327218	-3.35942630632561	0.0117128605559777	0.999874057563797	-2.48067472772978
ENSMUST00000052296	ENSMUSG00000048776	Pthlh	6	6	Pthlh	ENSMUSG00000048776	0.934230323764269	1.42534625932118	3.35862849047757	0.0117258188954096	0.999874057563797	-2.6478427028813
ENSMUST00000198182	ENSMUSG00000076937	Iglc2	16	16	Iglc2	ENSMUSG00000076937	-1.34421524415608	5.91154967926414	-3.35560247347855	0.0117751081107466	0.999874057563797	-2.68354947123254
