ensembl_transcript_id	ensembl_gene_id	external_gene_name	chromosome_name	CHR	SYMBOL	ENSEMBL	logFC	AveExpr	t	P.Value	adj.P.Val
ENSMUST00000091852	ENSMUSG00000037253	Mex3c	18	18	Mex3c	ENSMUSG00000037253	-0.765811630483458	6.11891853366211	-6.8531392344212	0.000129394785277324	0.0193074968731337
ENSMUST00000145754	ENSMUSG00000037868	Egr2	10	10	Egr2	ENSMUSG00000037868	-1.11225328158512	6.75606169664831	-6.96296116865267	0.00012990865716312	0.0193074968731337
ENSMUST00000020909	ENSMUSG00000020585	Laptm4a	12	12	Laptm4a	ENSMUSG00000020585	-0.699906032114413	7.62831140984325	-6.81974992348831	0.00013031563023293	0.0193074968731337
ENSMUST00000177545	ENSMUSG00000029720	Gm20605	5	5	Gm20605	ENSMUSG00000029720	0.80222567434845	5.22624761415624	6.84495973550311	0.00013205126194854	0.0193074968731337
ENSMUST00000029380	ENSMUSG00000027803	Wwtr1	3	3	Wwtr1	ENSMUSG00000027803	-1.14452734056544	6.09472711414342	-6.94703979096887	0.000132890419631099	0.0193074968731337
ENSMUST00000038128	ENSMUSG00000034659	Tmem109	19	19	Tmem109	ENSMUSG00000034659	-0.793568900809879	5.55244793814461	-6.82838459849953	0.000133700860983712	0.0193074968731337
ENSMUST00000233243	ENSMUSG00000117318	Gm18679	17	17	Gm18679	ENSMUSG00000117318	1.35769467880793	3.52079594912051	6.99058164748658	0.000133863193973176	0.0193074968731337
ENSMUST00000029846	ENSMUSG00000028195	Ccn1	3	3	Ccn1	ENSMUSG00000028195	-1.11833472955521	7.51068889193271	-6.92116348814792	0.000135205409261925	0.0193074968731337
ENSMUST00000036493	ENSMUSG00000033161	Atp1a1	3	3	Atp1a1	ENSMUSG00000033161	-0.765272603943204	8.55095776767869	-6.7932140463189	0.000136791308353612	0.0193074968731337
ENSMUST00000032815	ENSMUSG00000030595	Nfkbib	7	7	Nfkbib	ENSMUSG00000030595	-0.894694345150898	5.52602242459277	-6.83812603495365	0.000137020266091611	0.0193074968731337
ENSMUST00000015467	ENSMUSG00000052310	Slc39a1	3	3	Slc39a1	ENSMUSG00000052310	-0.777126728917066	7.08776130765497	-6.79425678552305	0.000137232033852151	0.0193074968731337
ENSMUST00000081619	ENSMUSG00000053617	Sh3pxd2a	19	19	Sh3pxd2a	ENSMUSG00000053617	-0.97896349101328	7.82633227242136	-6.86201318272402	0.000137494208061935	0.0193074968731337
ENSMUST00000034713	ENSMUSG00000032193	Ldlr	9	9	Ldlr	ENSMUSG00000032193	-0.686371968801804	6.8230505282809	-6.7319197228241	0.000140761091612325	0.0193074968731337
ENSMUST00000123926	ENSMUSG00000057969	Sema3b	9	9	Sema3b	ENSMUSG00000057969	-1.2854808957247	3.49526924950108	-6.91925223775784	0.000140810913116553	0.0193074968731337
ENSMUST00000066852	ENSMUSG00000052276	Ostn	16	16	Ostn	ENSMUSG00000052276	-2.49684319677778	1.81248226076972	-7.08920078035195	0.000141138910401151	0.0193074968731337
ENSMUST00000164800	ENSMUSG00000031351	Zfp185	X	X	Zfp185	ENSMUSG00000031351	-1.93466754294206	3.04049767162658	-7.02429759834567	0.000141834937597572	0.0193074968731337
ENSMUST00000102796	ENSMUSG00000004296	Il12b	11	11	Il12b	ENSMUSG00000004296	-3.39294701564382	1.51920421807682	-7.12677447318234	0.000143924876391945	0.0193074968731337
ENSMUST00000039631	ENSMUSG00000035783	Acta2	19	19	Acta2	ENSMUSG00000035783	-2.22893840977176	4.92276124747906	-7.04095503205377	0.000144100753687933	0.0193074968731337
ENSMUST00000173216	ENSMUSG00000029767	Calu	6	6	Calu	ENSMUSG00000029767	-0.848254729271404	7.97808768815918	-6.76279874339154	0.000144809321189558	0.0193074968731337
ENSMUST00000114666	ENSMUSG00000052459	Atp6v1a	16	16	Atp6v1a	ENSMUSG00000052459	-0.86503238817563	7.60897770013164	-6.7669638300965	0.00014504263207643	0.0193074968731337
ENSMUST00000069360	ENSMUSG00000055653	Gpc3	X	X	Gpc3	ENSMUSG00000055653	-1.57392548827615	4.51870193686528	-6.93768146202918	0.000146064232567615	0.0193074968731337
ENSMUST00000202034	ENSMUSG00000018604	Tbx3	5	5	Tbx3	ENSMUSG00000018604	-1.75879753569242	2.7262630168801	-6.96060511430277	0.000147006633209131	0.0193074968731337
ENSMUST00000049681	ENSMUSG00000032925	Itgbl1	14	14	Itgbl1	ENSMUSG00000032925	-1.43676897751428	6.35209385440516	-6.90308881024285	0.000147273123866444	0.0193074968731337
ENSMUST00000026972	ENSMUSG00000025854	Fam20c	5	5	Fam20c	ENSMUSG00000025854	-0.888498791491321	5.72865249867366	-6.75282537438825	0.00014809626942005	0.0193074968731337
ENSMUST00000013842	ENSMUSG00000013698	Pea15a	1	1	Pea15a	ENSMUSG00000013698	-0.716255711540359	6.71660203573379	-6.68086276863028	0.000149353209051005	0.019339070685061
ENSMUST00000089377	ENSMUSG00000068220	Lgals1	15	15	Lgals1	ENSMUSG00000068220	-0.833476165337413	6.70936596827002	-6.71927680655824	0.000150114961683598	0.019339070685061
ENSMUST00000170872	ENSMUSG00000023885	Thbs2	17	17	Thbs2	ENSMUSG00000023885	-1.74248941330968	8.11887853206924	-6.89502886141278	0.00015579811923874	0.0197981091112231
ENSMUST00000026122	ENSMUSG00000025130	P4hb	11	11	P4hb	ENSMUSG00000025130	-0.668319118182696	8.84709109511638	-6.61355689137633	0.00015637768237663	0.0197981091112231
ENSMUST00000155797	ENSMUSG00000023235	Ccl25	8	8	Ccl25	ENSMUSG00000023235	1.19991771816319	3.40974539743075	6.78561286429761	0.000156406153184382	0.0197981091112231
ENSMUST00000111888	ENSMUSG00000043953	Ccrl2	9	9	Ccrl2	ENSMUSG00000043953	-1.0498393132985	7.32927496512268	-6.73319216702052	0.000158207836234095	0.0198085653528895
ENSMUST00000028135	ENSMUSG00000026796	Niban2	2	2	Niban2	ENSMUSG00000026796	-1.10465638004838	6.71266143450582	-6.74789994479196	0.000158308394791603	0.0198085653528895
ENSMUST00000035065	ENSMUSG00000032487	Ptgs2	1	1	Ptgs2	ENSMUSG00000032487	-1.12717926573704	8.12432681413196	-6.72825306913553	0.000162185922130142	0.0200238781734772
ENSMUST00000177466	ENSMUSG00000079165	Sap25	5	5	Sap25	ENSMUSG00000079165	1.01975222254301	3.30961843333561	6.69472260238773	0.000162700114234614	0.0200238781734772
ENSMUST00000211212	ENSMUSG00000040435	Ppp1r15a	7	7	Ppp1r15a	ENSMUSG00000040435	-0.965430991797579	8.45246365011439	-6.67439507089907	0.00016328673292779	0.0200238781734772
ENSMUST00000220372	ENSMUSG00000020088	Sar1a	10	10	Sar1a	ENSMUSG00000020088	-0.683619274658914	6.79067617334985	-6.57165290997786	0.000163707988006566	0.0200238781734772
ENSMUST00000181542	ENSMUSG00000097295	Hmgb1-ps8	10	10	Hmgb1-ps8	ENSMUSG00000097295	1.88420007411273	1.78205954634424	6.84323150011502	0.000166502546989694	0.0201968866480357
ENSMUST00000058914	ENSMUSG00000043091	Tuba1c	15	15	Tuba1c	ENSMUSG00000043091	-0.779998453362157	7.71199405824954	-6.58776657450828	0.000166977751086093	0.0201968866480357
ENSMUST00000095754	ENSMUSG00000071337	Tia1	6	6	Tia1	ENSMUSG00000071337	0.850298856283785	5.79019457265305	6.59767770923519	0.000169427179219422	0.0202775636730957
ENSMUST00000090006	ENSMUSG00000025809	Itgb1	8	8	Itgb1	ENSMUSG00000025809	-0.669279099065069	8.85064525890416	-6.52925266154218	0.000169585658570195	0.0202775636730957
ENSMUST00000130466	ENSMUSG00000006932	Ctnnb1	9	9	Ctnnb1	ENSMUSG00000006932	-0.655622018681218	8.37023249261604	-6.51462321105634	0.00017109839988616	0.0202775636730957
ENSMUST00000219368	ENSMUSG00000020250	Txnrd1	10	10	Txnrd1	ENSMUSG00000020250	-0.941359054107108	7.45701104338231	-6.6159965986659	0.000171370187206026	0.0202775636730957
ENSMUST00000094077	ENSMUSG00000018476	Kdm6b	11	11	Kdm6b	ENSMUSG00000018476	-0.854302211866539	9.49127792115917	-6.57223265257845	0.000173834853699678	0.0203484669541109
ENSMUST00000019997	ENSMUSG00000019850	Tnfaip3	10	10	Tnfaip3	ENSMUSG00000019850	-1.16357354532818	9.5067176986899	-6.66433839073126	0.000173838639236847	0.0203484669541109
ENSMUST00000105650	ENSMUSG00000042804	Gpr153	4	4	Gpr153	ENSMUSG00000042804	-1.17609859522394	4.39362297918939	-6.65304585608778	0.000176241515876343	0.0205194132816029
ENSMUST00000100561	ENSMUSG00000020866	Cacna1g	11	11	Cacna1g	ENSMUSG00000020866	-1.14982364318253	5.17645825061606	-6.6272212021326	0.000179483684095321	0.0207857381389538
ENSMUST00000025856	ENSMUSG00000024913	Lrp5	19	19	Lrp5	ENSMUSG00000024913	-0.750158917052217	7.10710532760167	-6.49339225905417	0.000180906094229766	0.0208396163151877
ENSMUST00000023612	ENSMUSG00000022895	Ets2	16	16	Ets2	ENSMUSG00000022895	-1.11405758516187	8.1904901854433	-6.59890248937405	0.000182764237541604	0.0209428577881884
ENSMUST00000032265	ENSMUSG00000030162	Olr1	6	6	Olr1	ENSMUSG00000030162	-0.918529423534125	5.84224103626813	-6.53312115360142	0.000184246229413581	0.021002140873259
ENSMUST00000022709	ENSMUSG00000022114	Spry2	14	14	Spry2	ENSMUSG00000022114	-0.901556203966708	4.86315073909795	-6.52187918064005	0.000185266169658756	0.0210084116969293
ENSMUST00000159514	ENSMUSG00000022698	Naa50	16	16	Naa50	ENSMUSG00000022698	-0.736268588228415	7.51219390545164	-6.43290808191577	0.000190875625685597	0.0214194970376603
ENSMUST00000167723	ENSMUSG00000026070	Il18r1	1	1	Il18r1	ENSMUSG00000026070	1.0562062231107	3.80139894476836	6.53443423403235	0.000191506911950241	0.0214194970376603
ENSMUST00000038956	ENSMUSG00000041673	Lrrc18	14	14	Lrrc18	ENSMUSG00000041673	1.89930458011482	2.12817333917565	6.69394089088267	0.000191842822080827	0.0214194970376603
ENSMUST00000068569	ENSMUSG00000089929	Bcl2a1b	9	9	Bcl2a1b	ENSMUSG00000089929	-1.28647156758948	4.61661350916553	-6.57202100066023	0.000195209537523057	0.0216291092101024
ENSMUST00000197470	ENSMUSG00000040724	Kcna2	3	3	Kcna2	ENSMUSG00000040724	1.36563258080353	2.54432023852198	6.58625934485626	0.000195707078559166	0.0216291092101024
ENSMUST00000121046	ENSMUSG00000084319	Tpt1-ps3	6	6	Tpt1-ps3	ENSMUSG00000084319	-0.939512176007212	7.57371279888953	-6.46046822723149	0.000198942704630803	0.0217022264782887
ENSMUST00000026142	ENSMUSG00000025151	Maged1	X	X	Maged1	ENSMUSG00000025151	-1.06807571597094	6.69062116805779	-6.49533657988183	0.000199509793646914	0.0217022264782887
ENSMUST00000119797	ENSMUSG00000025340	Rabgef1	5	5	Rabgef1	ENSMUSG00000025340	-0.810312365488599	6.90139980308764	-6.41414716190742	0.000199581434298264	0.0217022264782887
ENSMUST00000192382	ENSMUSG00000095028	Sirpb1b	3	3	Sirpb1b	ENSMUSG00000095028	1.09862463535666	3.61226232549506	6.49076957378663	0.000202006792991297	0.0217022264782887
ENSMUST00000034775	ENSMUSG00000032244	Fem1b	9	9	Fem1b	ENSMUSG00000032244	-0.801666346417922	6.51261037419593	-6.39369174525979	0.000203004856202379	0.0217022264782887
ENSMUST00000033900	ENSMUSG00000031504	Rab20	8	8	Rab20	ENSMUSG00000031504	-1.30569807102108	5.19762638773351	-6.5266650133741	0.000204740503985878	0.0217022264782887
ENSMUST00000037941	ENSMUSG00000037706	Cd81	7	7	Cd81	ENSMUSG00000037706	-0.639717671122932	7.66451957606348	-6.32393588373887	0.000204780577793524	0.0217022264782887
ENSMUST00000155363	ENSMUSG00000038034	Igsf8	1	1	Igsf8	ENSMUSG00000038034	-0.687665226468257	5.46925390728112	-6.33509360711655	0.000206296901952102	0.0217022264782887
ENSMUST00000119976	ENSMUSG00000046295	Ankle1	8	8	Ankle1	ENSMUSG00000046295	1.05744160043446	3.41768669975953	6.45779781586659	0.00020631952618648	0.0217022264782887
ENSMUST00000155083	ENSMUSG00000062729	Ppox	1	1	Ppox	ENSMUSG00000062729	0.989795287193221	4.92219629426845	6.43338707239859	0.000207326803591669	0.0217022264782887
ENSMUST00000239480	ENSMUSG00000050395	Tnfsf15	4	4	Tnfsf15	ENSMUSG00000050395	-1.34464352100943	3.28393035634567	-6.52187784852967	0.000207333414821057	0.0217022264782887
ENSMUST00000138296	ENSMUSG00000026547	Tagln2	1	1	Tagln2	ENSMUSG00000026547	-0.672819452574464	7.76645006339744	-6.29897758586587	0.00021257788795375	0.0218962774296964
ENSMUST00000203280	ENSMUSG00000107411	Gm19040	6	6	Gm19040	ENSMUSG00000107411	1.84360240301335	2.7662823415132	6.57790684050311	0.000212755648117231	0.0218962774296964
ENSMUST00000079996	ENSMUSG00000053581	Zfand2a	5	5	Zfand2a	ENSMUSG00000053581	-0.951532846350039	6.64197667327497	-6.39047305890442	0.000213780521361611	0.0218962774296964
ENSMUST00000027752	ENSMUSG00000026478	Lamc1	1	1	Lamc1	ENSMUSG00000026478	-0.754090340028787	7.50859436094062	-6.32262624578879	0.000214048991843602	0.0218962774296964
ENSMUST00000015456	ENSMUSG00000015312	Gadd45b	10	10	Gadd45b	ENSMUSG00000015312	-0.766030086464181	7.24718658159601	-6.32619229785423	0.000214215831918305	0.0218962774296964
ENSMUST00000030696	ENSMUSG00000028878	Fam76a	4	4	Fam76a	ENSMUSG00000028878	-0.695485097806285	5.53266795744165	-6.2937136869854	0.00021553359482591	0.0219280253577089
ENSMUST00000192344	ENSMUSG00000032601	Prkar2a	9	9	Prkar2a	ENSMUSG00000032601	-0.673638395139733	5.9980546015098	-6.26810226195387	0.000219248236903818	0.0221943887964205
ENSMUST00000054930	ENSMUSG00000044172	Ptx4	17	17	Ptx4	ENSMUSG00000044172	-4.01919688556252	2.41498186930173	-6.69022237049921	0.000220316836803029	0.0221943887964205
ENSMUST00000164756	ENSMUSG00000091337	Eid1	2	2	Eid1	ENSMUSG00000091337	-0.678963619710832	6.06507234373133	-6.26117670550926	0.000221209919567484	0.0221943887964205
ENSMUST00000172057	ENSMUSG00000026594	Ralgps2	1	1	Ralgps2	ENSMUSG00000026594	0.748290437060379	5.43897811647779	6.27563203474446	0.00022376606901233	0.0223478663052131
ENSMUST00000236780	ENSMUSG00000040247	Tbc1d10c	19	19	Tbc1d10c	ENSMUSG00000040247	1.03764279588495	4.64328318682881	6.34158260581431	0.00022993389862959	0.0228589992738056
ENSMUST00000072671	ENSMUSG00000024109	Nrxn1	17	17	Nrxn1	ENSMUSG00000024109	1.3309613101343	2.5040218669006	6.37850479887285	0.00023771129233727	0.022986334009759
ENSMUST00000027706	ENSMUSG00000026443	Lrrn2	1	1	Lrrn2	ENSMUSG00000026443	-2.4305429162121	1.47359430736947	-6.52403326232745	0.000237729024089319	0.022986334009759
ENSMUST00000108109	ENSMUSG00000037211	Spry1	3	3	Spry1	ENSMUSG00000037211	-0.761328124373714	5.39956667104108	-6.2189310662157	0.000237882050826216	0.022986334009759
ENSMUST00000054910	ENSMUSG00000043795	Prr33	7	7	Prr33	ENSMUSG00000043795	1.32848834687666	3.38611733354493	6.36768794201138	0.000240128451137225	0.022986334009759
ENSMUST00000058593	ENSMUSG00000042961	Egflam	15	15	Egflam	ENSMUSG00000042961	-2.19436957368935	1.98712411155564	-6.48910867231754	0.000240839309027859	0.022986334009759
ENSMUST00000219404	ENSMUSG00000025355	Mmp19	10	10	Mmp19	ENSMUSG00000025355	-1.08507568482886	5.03493300415465	-6.30117430911732	0.000242368097917611	0.022986334009759
ENSMUST00000006614	ENSMUSG00000006445	Epha2	4	4	Epha2	ENSMUSG00000006445	-1.14116657595367	5.80346525208305	-6.31512222289769	0.00024248185599581	0.022986334009759
ENSMUST00000119109	ENSMUSG00000003382	Etv3	3	3	Etv3	ENSMUSG00000003382	-0.921728569434142	7.44566662568244	-6.25101567035653	0.00024313360297799	0.022986334009759
ENSMUST00000233802	ENSMUSG00000024174	Pot1b	17	17	Pot1b	ENSMUSG00000024174	1.01373333276788	5.3783195221451	6.2780366663617	0.000243226765317498	0.022986334009759
ENSMUST00000051236	ENSMUSG00000049866	Arl4c	1	1	Arl4c	ENSMUSG00000049866	-0.895420958070008	6.76141426224624	-6.24117038791019	0.000243507252351195	0.022986334009759
ENSMUST00000009789	ENSMUSG00000019916	P4ha1	10	10	P4ha1	ENSMUSG00000019916	-0.847638626319239	6.17612531646984	-6.22523572608384	0.000243582622561095	0.022986334009759
ENSMUST00000135009	ENSMUSG00000032332	Col12a1	9	9	Col12a1	ENSMUSG00000032332	-1.75551191784791	9.64723172730793	-6.4120779620534	0.000246888555410671	0.022986334009759
ENSMUST00000101295	ENSMUSG00000069892	9930111J21Rik2	11	11	9930111J21Rik2	ENSMUSG00000069892	0.835246103311274	6.95472168803585	6.20622946636503	0.000247225030065048	0.022986334009759
ENSMUST00000111859	ENSMUSG00000026482	Rgl1	1	1	Rgl1	ENSMUSG00000026482	-0.76572444827826	7.55782427259697	-6.18125345158041	0.000247419621234122	0.022986334009759
ENSMUST00000077925	ENSMUSG00000020099	Unc5b	10	10	Unc5b	ENSMUSG00000020099	-1.15683863836044	5.20420412072283	-6.29366667173355	0.00024864060336467	0.022986334009759
ENSMUST00000040430	ENSMUSG00000034993	Vat1	11	11	Vat1	ENSMUSG00000034993	-0.826708460628891	7.35302167799223	-6.19678497149363	0.000248852903958675	0.022986334009759
ENSMUST00000165199	ENSMUSG00000022620	Arsa	15	15	Arsa	ENSMUSG00000022620	-0.713673529162886	5.16334294493088	-6.14996318903779	0.000250496299106342	0.022986334009759
ENSMUST00000024984	ENSMUSG00000024168	Tmem204	17	17	Tmem204	ENSMUSG00000024168	-1.10821232436671	4.15597980691722	-6.27256817234477	0.000250842950835204	0.022986334009759
ENSMUST00000054002	ENSMUSG00000053113	Socs3	11	11	Socs3	ENSMUSG00000053113	-1.02452238725356	8.27858223634019	-6.24836211981425	0.00025127445775871	0.022986334009759
ENSMUST00000093299	ENSMUSG00000045671	Spred2	11	11	Spred2	ENSMUSG00000045671	-0.672556938990052	5.89926946792779	-6.12399588159646	0.000253163456908461	0.0230127298989562
ENSMUST00000123619	ENSMUSG00000027966	Col11a1	3	3	Col11a1	ENSMUSG00000027966	-1.60116883428997	7.70560427559594	-6.35409599227263	0.000255505124778439	0.0230127298989562
ENSMUST00000029414	ENSMUSG00000027828	Ssr3	3	3	Ssr3	ENSMUSG00000027828	-0.634605185408721	8.288508938695	-6.09982586120528	0.000255635778748265	0.0230127298989562
ENSMUST00000048687	ENSMUSG00000042712	Tceal9	X	X	Tceal9	ENSMUSG00000042712	-0.832545991792408	5.17873686043445	-6.17136500963132	0.00025579095331377	0.0230127298989562
ENSMUST00000047906	ENSMUSG00000034640	Tiparp	3	3	Tiparp	ENSMUSG00000034640	-0.701373902761337	7.73341481034716	-6.11396209854556	0.000258565477790797	0.0230912631037258
ENSMUST00000227912	ENSMUSG00000052253	Zfp622	15	15	Zfp622	ENSMUSG00000052253	0.659282293202783	6.10881282798051	6.09721551663697	0.000258785054074457	0.0230912631037258
ENSMUST00000032283	ENSMUSG00000030177	Ccdc77	6	6	Ccdc77	ENSMUSG00000030177	0.817214854791502	4.19660349097731	6.14821720932713	0.000260454145120065	0.0231453373369553
ENSMUST00000160327	ENSMUSG00000089775	Gm16270	10	10	Gm16270	ENSMUSG00000089775	2.2515242774815	1.0592233559432	6.40169666200233	0.000263591781690788	0.0233289441909424
ENSMUST00000082418	ENSMUSG00000064367	mt-Nd5	MT	MT	mt-Nd5	ENSMUSG00000064367	1.14848157922591	8.1423042142506	6.22763382158099	0.000264988408501937	0.0233576017405028
ENSMUST00000013220	ENSMUSG00000013076	Amotl1	9	9	Amotl1	ENSMUSG00000013076	-0.926463950966284	6.69985368895499	-6.14934453289542	0.000269609299002064	0.0236690873301328
ENSMUST00000055776	ENSMUSG00000049744	Arhgap15	2	2	Arhgap15	ENSMUSG00000049744	0.723366438025427	6.26135640826085	6.07615965423536	0.000270889972045894	0.0236860099252337
ENSMUST00000115028	ENSMUSG00000022817	Itgb5	16	16	Itgb5	ENSMUSG00000022817	-0.887050667230858	6.95971281877731	-6.12746718522449	0.000272223696545567	0.0236957550543241
ENSMUST00000020930	ENSMUSG00000020611	Gna13	11	11	Gna13	ENSMUSG00000020611	-0.786086679192253	7.93115968544959	-6.09031794583916	0.000273178142505757	0.0236957550543241
ENSMUST00000103121	ENSMUSG00000037813	D630003M21Rik	2	2	D630003M21Rik	ENSMUSG00000037813	-1.45514418608566	2.72474714421267	-6.24745646412915	0.000277092258452457	0.0237784019080509
ENSMUST00000219450	ENSMUSG00000034833	Tespa1	10	10	Tespa1	ENSMUSG00000034833	1.36361127223695	2.33399878286135	6.2287085199934	0.000277513638564493	0.0237784019080509
ENSMUST00000088896	ENSMUSG00000030126	Tmcc1	6	6	Tmcc1	ENSMUSG00000030126	0.875488271892088	6.68616709051821	6.0995452623338	0.000278983624451458	0.0237784019080509
ENSMUST00000106616	ENSMUSG00000041598	Cdc42ep4	11	11	Cdc42ep4	ENSMUSG00000041598	-0.799983615337483	5.66748211487837	-6.07242080147159	0.000279554757403038	0.0237784019080509
ENSMUST00000119299	ENSMUSG00000034160	Ogt	X	X	Ogt	ENSMUSG00000034160	0.909662628546708	7.53517060475785	6.10819156056615	0.000279591718191303	0.0237784019080509
ENSMUST00000106089	ENSMUSG00000039208	Metrnl	11	11	Metrnl	ENSMUSG00000039208	-0.875131537630239	5.38162609690298	-6.09309342835055	0.000280783284780384	0.0237868236429514
ENSMUST00000142641	ENSMUSG00000066258	Trim12a	7	7	Trim12a	ENSMUSG00000066258	0.692916902529764	5.54480256987622	6.0158776645317	0.000284777919964926	0.0239610993049517
ENSMUST00000084881	ENSMUSG00000032431	Crtap	9	9	Crtap	ENSMUSG00000032431	-0.876889372517415	5.51306715529033	-6.07884068087202	0.00028504155428911	0.0239610993049517
ENSMUST00000102672	ENSMUSG00000015839	Nfe2l2	2	2	Nfe2l2	ENSMUSG00000015839	-0.713088329702903	7.85354860963313	-6.01216806364672	0.000288050612132538	0.0241209151051909
ENSMUST00000106622	ENSMUSG00000068732	Tmem167b	3	3	Tmem167b	ENSMUSG00000068732	-0.659995612620469	5.56285054969266	-5.9844800420184	0.000290390372857546	0.0241852312288271
ENSMUST00000113028	ENSMUSG00000045414	Dipk2a	9	9	Dipk2a	ENSMUSG00000045414	-0.828297950121507	5.53951018102132	-6.04247537642309	0.000291050620644656	0.0241852312288271
ENSMUST00000038753	ENSMUSG00000040711	Sh3pxd2b	11	11	Sh3pxd2b	ENSMUSG00000040711	-0.930846444604104	7.28026095930145	-6.06590094493502	0.000293798249714514	0.0241852312288271
ENSMUST00000137079	ENSMUSG00000024018	Ccdc167	17	17	Ccdc167	ENSMUSG00000024018	0.905611677926207	4.83182320864905	6.05762017247221	0.000293963032656002	0.0241852312288271
ENSMUST00000123177	ENSMUSG00000031799	Tpm4	8	8	Tpm4	ENSMUSG00000031799	-0.636363922179916	7.63895783478769	-5.9622193227871	0.000294381200722227	0.0241852312288271
ENSMUST00000032239	ENSMUSG00000030142	Clec4e	6	6	Clec4e	ENSMUSG00000030142	-1.07547252232852	7.37458309924737	-6.09988427898581	0.000295808172812059	0.0241852312288271
ENSMUST00000019064	ENSMUSG00000018920	Cxcl16	11	11	Cxcl16	ENSMUSG00000018920	-0.88837048045369	7.05885732242336	-6.03863405272279	0.000298071222232406	0.0241852312288271
ENSMUST00000138667	ENSMUSG00000093752	Gm20716	2	2	Gm20716	ENSMUSG00000093752	-1.22619261377175	5.7318180618219	-6.12770945717958	0.00029839463207884	0.0241852312288271
